component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_453024,FLW0_453024,ANLT0_453024,SETP0_094324,FLW0_094324,ANLT0_094324,bVOC_454625,GASR0_454625,H0_454625,T0_454625,P0_454625,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_181425,FLW0_181425,ANLT0_181425
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,141806432,202943728.0,178498016.0,5337379.0,321205792,319416800,284942848,287644640,212265440.0,483933312.0,453507264.0,535247.75,334832640.0,274980064.0,309134272.0,312217056.0,211896400.0,478357216.0,222102864,535432.4375,147835408.0,268419760.0,300816960.0,303644416.0,217370352,463682912,454557280,54110476.0,334168000,332270208,274864672,277433600,208707792,413617760,402391168,53908124,296380576,295278560,305811680.0,302067136.0,138211376,190190144.0,433314784.0,52585420,336470176.0,264336896.0,276160256,278771264,208951568.0,436151680.0,496268992.0,53439.4140625,321537440.0,259843744.0,302278240.0,298424576.0,204715056.0,174851568.0,149741104.0,534728.5,338628160,336948576,302016160,304986688,88991,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:12.138,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.5,22040109.0,3800.0,3803.62,22340093.0,200.0,199.42,21470060.0,0.0,704641.95,58.33,24.38,1014.98,1400.0,1399.76,22450138.0,1600.0,1599.69,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,148083728,216722512.0,191483072.0,5359284.5,323193344,321406656,287162240,289900032,214882992.0,488388928.0,459376000.0,538510.6875,335262688.0,280184160.0,308835808.0,311917024.0,214470544.0,482547904.0,235747376,537073.875,156942592.0,273929664.0,301338912.0,304191072.0,219518096,469183840,459751232,54075460.0,334500672,332596896,277647648,280264384,211539760,422265120,410970688,53886952,299927296,298766144,305849344.0,302772672.0,144700512,203777328.0,441103488.0,52720860,337596384.0,270792224.0,279542784,282197888,212030176.0,444198368.0,498503040.0,53965.1640625,323961312.0,266507584.0,303311936.0,300096864.0,208036400.0,187934128.0,161762272.0,538605.4375,339419200,337717024,303084256,306082240,89289,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:12.440,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.51,22040109.0,3800.0,3801.87,22340093.0,200.0,199.76,21470060.0,0.0,704264.12,58.39,24.38,1014.98,1400.0,1399.72,22450138.0,1600.0,1599.6,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,154363760,230953232.0,204967024.0,5386275.0,325274784,323481024,289241280,292007552,217357376.0,492065632.0,464442688.0,540142.375,335585472.0,284981664.0,308489312.0,311575616.0,216954960.0,486626368.0,249530864,539787.625,166120848.0,279164480.0,301917216.0,304791360.0,221673184,474571712,464943232,54081308.0,334931520,333027776,280384480,283034144,214595680,431660544,420205408,53920768,303694752,302469440,306345088.0,303848960.0,151067440,217651920.0,448228160.0,52875024,338248736.0,276618560.0,282562080,285263968,215004272.0,451860416.0,500760832.0,54355.3046875,326078976.0,272734880.0,304384416.0,301767168.0,211313456.0,201478240.0,174301776.0,542795.375,340415584,338708736,304118048,307128192,89592,27.5238094329834,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:12.740,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.52,22040109.0,3800.0,3799.59,22340093.0,200.0,200.14,21470060.0,0.0,704264.12,58.43,24.38,1014.97,1400.0,1399.67,22450138.0,1600.0,1599.5,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,160286528,244996496.0,218448208.0,5401258.5,326535744,324736288,290987680,293783360,219929680.0,496368896.0,469991520.0,543369.6875,336183296.0,289679840.0,308660256.0,311744576.0,219587424.0,491057440.0,263536048,542762.6875,175482800.0,284543296.0,302904096.0,305809056.0,223921936,480342336,470480544,54117104.0,336040192,334129024,283238816,285936192,217316016,440050368,428480064,53960808,307196160,305921504,306686784.0,304727136.0,157210736,231697296.0,454607136.0,53011848,338482400.0,281809120.0,285056416,287807136,217720032.0,459662944.0,503595872.0,54445.1484375,327706880.0,278367552.0,304888000.0,302832864.0,214278032.0,215306640.0,187221952.0,543275.625,340505824,338785696,304629664,307651552,89891,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:13.040,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.53,22040109.0,3800.0,3797.3,22340093.0,200.0,200.52,21470060.0,0.0,704264.12,58.48,24.38,1014.97,1400.0,1399.62,22450138.0,1600.0,1599.41,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,166115680,259190352.0,232172128.0,5410472.0,328093152,326281504,292668352,295503584,222064688.0,498987008.0,473836160.0,542120.4375,336494912.0,293865760.0,308438816.0,311510432.0,221728624.0,494145472.0,277192064,542684.375,184606416.0,289083104.0,303342432.0,306262688.0,225885040,484405952,474353856,54144500.0,336316352,334393728,285478464,288199488,220068848,447754016,436118496,54014300,310235232,308907200,306759616.0,305300096.0,163355744,245929072.0,460546784.0,53159968,338557440.0,286548000.0,287294112,290070752,220491296.0,466148544.0,505281216.0,54631.33203125,329208416.0,283628704.0,305504640.0,303945568.0,217281488.0,229298160.0,200435920.0,545047.875,340676224,338927296,305224992,308254080,90193,27.36263656616211,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:13.339,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.53,22040109.0,3800.0,3796.86,22340093.0,200.0,200.75,21470060.0,0.0,704264.12,58.52,24.38,1014.96,1400.0,1399.69,22450138.0,1600.0,1599.43,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,171868320,273739744.0,246295488.0,5424015.5,329353536,327542176,294039200,296888960,224382464.0,502332448.0,478231040.0,543614.5625,336767936.0,297701248.0,308305792.0,311376160.0,223891264.0,497437280.0,290875840,543641.0625,193523408.0,293079872.0,303577088.0,306499296.0,227868752,488930048,478647200,54177252.0,336379904,334469952,287401472,290159040,222498768,454572512,442860800,54046844,312837632,311462080,306755968.0,305739776.0,169272704,260241760.0,465989920.0,53281044,338741088.0,291038048.0,289569376,292370624,222903616.0,471836928.0,506577536.0,54337.73828125,330163072.0,288239584.0,305969536.0,304869472.0,219862560.0,243474736.0,213948160.0,544255.5,340509184,338737472,305636192,308674560,90493,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:13.640,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.52,22040109.0,3800.0,3798.27,22340093.0,200.0,200.83,21470060.0,0.0,704501.82,58.56,24.38,1014.96,1400.0,1399.86,22450138.0,1600.0,1599.57,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,177285040,287855968.0,260167104.0,5435921.0,329951008,328119040,295255616,298126816,226346848.0,504940544.0,481880768.0,544896.3125,336837920.0,301117728.0,308403264.0,311472992.0,226099664.0,500993568.0,304560576,544459.75,202403088.0,297033248.0,304245664.0,307187968.0,229690976,492877152,482370112,54197888.0,336402624,334503008,289207872,291991072,224861200,461564032,449736064,54093860,315175008,313724032,306719680.0,306111520.0,174845824,274520000.0,470884864.0,53396588,338802400.0,295124352.0,291266112,294088864,224886864.0,476809952.0,507347680.0,54367.4140625,330651552.0,292192128.0,305695584.0,304995520.0,222173760.0,257708032.0,227653568.0,544636.6875,340102912,338305984,305416672,308443168,90794,27.28205108642578,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:13.946,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.5,22040109.0,3800.0,3799.7,22340093.0,200.0,200.9,21470060.0,0.0,705275.62,58.6,24.38,1014.95,1400.0,1400.03,22450138.0,1600.0,1599.72,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,182476608,301810432.0,273996032.0,5448725.0,330561152,328729408,296615872,299514624,228360688.0,508172800.0,485990016.0,547861.6875,337043680.0,304368000.0,308682912.0,311752512.0,227728304.0,503436960.0,317671296,545726.75,210898688.0,300320576.0,304572416.0,307528864.0,231202000,496459616,485812672,54237808.0,336626368,334717792,291204032,294023008,227015888,468102688,456209632,54143080,317536512,316049056,307114208.0,306868640.0,180323392,289080288.0,476294592.0,53522648,339099616.0,299074080.0,293264512,296134752,226923120.0,481647904.0,508308992.0,54462.7890625,331142720.0,295896672.0,305847104.0,305510464.0,224462400.0,271990176.0,241519216.0,545848.5625,339893216,338081056,305535264,308564096,91095,27.44322204589844,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:14.244,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.49,22040109.0,3800.0,3801.08,22340093.0,200.0,200.87,21470060.0,0.0,706029.2,58.64,24.38,1014.94,1400.0,1400.19,22450138.0,1600.0,1599.83,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,187575840,315459168.0,287634944.0,5456723.0,330769984,328929664,297364992,300275520,230540688.0,511020256.0,489640384.0,548399.375,337178560.0,307312640.0,308812160.0,311886272.0,229769536.0,506370816.0,330743072,547210.375,219214496.0,303467072.0,305151488.0,308126944.0,232963424,499827648,488971776,54293992.0,336440864,334538656,292812800,295657888,229108176,473708576,461804896,54205156,319243424,317711040,307409760.0,307492352.0,185562592,303334848.0,480821952.0,53649684,338983424.0,302426272.0,295131232,298034656,229128336.0,486806880.0,509989600.0,54873.7890625,331817344.0,299487712.0,306493024.0,306489856.0,226713232.0,286304640.0,255539696.0,548329.0625,339631456,337804768,306042144,309067712,91396,27.44322204589844,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:14.545,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.49,22040109.0,3800.0,3802.39,22340093.0,200.0,200.13,21470060.0,0.0,706790.35,58.68,24.38,1014.93,1400.0,1400.36,22450138.0,1600.0,1599.79,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,192270640,328776288.0,301079872.0,5473819.0,331052160,329222528,298032576,300941824,232247600.0,512804768.0,492268896.0,550447.5,337075264.0,309820992.0,308570304.0,311636512.0,231485056.0,508157952.0,343042784,548942.6875,227130112.0,306115168.0,305153568.0,308138112.0,234663184,503114560,492101600,54363200.0,336214208,334319328,294107872,296980576,231355376,479821216,467844992,54288148,321166144,319627456,307582368.0,307958336.0,190709488,317471616.0,485267264.0,53770676,339036640.0,305628672.0,296473632,299393984,231106992.0,490839200.0,510752448.0,54648.375,332126272.0,302556256.0,306221184.0,306508224.0,228700976.0,299966368.0,269145760.0,546504.5,338960928,337124832,305654528,308667936,91697,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:14.844,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.48,22040109.0,3800.0,3803.69,22340093.0,200.0,199.39,21470060.0,0.0,706278.33,58.71,24.38,1014.93,1400.0,1400.53,22450138.0,1600.0,1599.74,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,196810128,341744032.0,314250240.0,5474142.5,331102560,329268064,298592576,301506656,233901600.0,514810624.0,494996000.0,549591.0,336864672.0,312018816.0,308299840.0,311358368.0,233141520.0,510203200.0,355076096,548698.5625,234705920.0,308464416.0,305083776.0,308071200.0,236008448,505485152,494338432,54407636.0,336095264,334204800,295255584,298136992,233051008,484380800,472362176,54345816,322883488,321300768,307632032.0,308276544.0,195335776,330961984.0,488468736.0,53886844,338946144.0,308457952.0,297584224,300508992,232654624.0,494562272.0,511561888.0,55005.19921875,332324192.0,305298656.0,306183072.0,306733824.0,230591008.0,313891552.0,283052064.0,549227.0625,338616384,336789536,305567328,308581600,91998,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:15.145,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.47,22040109.0,3800.0,3805.01,22340093.0,200.0,198.65,21470060.0,0.0,704388.76,58.75,24.38,1014.94,1400.0,1400.69,22450138.0,1600.0,1599.69,24020116.0
0000000063-4125-asu-nz,0000000018-3024-oms-nz,RecoveryOff,0c965e3e-df29-4488-9fb7-3983615afcc9,cef005ed-135f-4b62-b67e-4518ada868d3,201246208,354944416.0,327699136.0,5482298.0,331781984,329941632,299336896,302261920,235295760.0,516115200.0,497007744.0,548094.625,336385536.0,313761888.0,307909824.0,310960192.0,234766544.0,511886752.0,366551296,548457.5625,241985824.0,310716640.0,305229024.0,308221504.0,237532272,507972224,496707808,54451092.0,336033472,334143456,296167168,299056480,234759216,488694336,476643424,54392052,324069632,322451680,307545632.0,308448416.0,199725088,343738240.0,490689024.0,53963132,338260736.0,310517056.0,298319552,301256128,234374736.0,497675232.0,511996416.0,54645.65234375,332395392.0,307723328.0,305877568.0,306665696.0,232344864.0,327178624.0,296506624.0,547123.9375,337721792,335892768,305254016,308272544,92300,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,67574435,24484,0,49.38842010498047,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5Cylinder25ppmRecoveryOffCopy1-100ppb-14RH-75ccm-Anthony-Q126', 'Trial_Details': {'RH': 0, 'group': 7, 'detail': 'N/A', 'trialnum': 3, 'TrialName': 'MUX off', 'identifier': '6MICN', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-02-19 18:07:15.448,"{'cid': 'ef42d854-5519-4d8a-a703-4ce7b46abfd0', 'uuid': 'e8ed2b17-40b9-4c85-82cc-3dd8d170a874', 'annotationId': '0c965e3e-df29-4488-9fb7-3983615afcc9', 'name': 'RecoveryOff', 'description': 'RecoveryOff', 'labels': 'RecoveryOff', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1771524422952, 'Notification': 'Event RecoveryOff Started.'}, 'createdAt': '2026-02-19T18:07:03.194Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.47,22040109.0,3800.0,3804.84,22340093.0,200.0,198.9,21470060.0,0.0,702486.63,58.78,24.38,1014.94,1400.0,1400.86,22450138.0,1600.0,1599.62,24020116.0
