component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_813024,FLW0_813024,ANLT0_813024,T0_093225,H0_093225,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_184225,FLW0_184225,ANLT0_184225,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,313851296.0,879398912.0,247344864.0,4247.25732421875,147006048.0,254259936.0,443398144.0,16560246.0,311543840.0,865271232.0,246109904.0,4237.38720703125,146747968.0,253126352.0,439446400.0,16554922.0,311939744.0,872884416.0,246734448.0,4256.0654296875,146507344.0,252775760.0,440467136.0,16561710.0,314884224.0,884390464.0,247517664.0,4264.62744140625,146988464.0,254339200.0,443713280.0,16584860.0,315211328.0,886195328.0,247204960.0,4259.8798828125,147040544.0,253948160.0,441837856.0,16587051.0,313198048.0,870124032.0,245776704.0,4245.68505859375,146646096.0,253261536.0,439241472.0,16586305.0,309148576.0,853267136.0,244290656.0,42592.859375,146262128.0,252102512.0,437408576.0,16584938.0,313220128.0,869519488.0,246493904.0,4264.5341796875,146641008.0,253839184.0,442354912.0,16613740.0,102656,27.36263656616211,29.21611785888672,0,0,0,0,0,0,0,0,0,0,0,1,23.416149139404297,19.861553192138672,1009.4417114257812,197814.65625,4.180183410644531,0,10556340,True,BME690,23974,0,0,0,10553800,24484,0,49.62047958374024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:25.739,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.88,22450161.0,22.66,16.5,1400.0,1399.71,21470046.0,300.0,303.79,000000000DFEC3B8,0.0,0.01,22160332.0,-0.01,3700.0,3705.09,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,314153504.0,879399104.0,247950512.0,4251.67724609375,146904768.0,254311712.0,443640704.0,16473291.0,311831360.0,865358272.0,246511424.0,4240.9970703125,146586976.0,252997024.0,439302336.0,16465279.0,313095648.0,877843328.0,247231120.0,4257.2861328125,146565744.0,252843024.0,440463456.0,16474459.0,316101408.0,890972416.0,248159968.0,4261.6962890625,147076496.0,254737696.0,444651008.0,16498775.0,315281664.0,882696832.0,247164992.0,4240.40478515625,146915520.0,253891568.0,441974592.0,16498791.0,313791264.0,869772672.0,245973856.0,4239.44287109375,146585248.0,253211632.0,439093984.0,16495212.0,310922752.0,860590336.0,245285184.0,42579.77734375,146409728.0,252567440.0,438822144.0,16500258.0,314326112.0,873643968.0,247120992.0,4251.14453125,146722768.0,254195248.0,443467552.0,16525592.0,102956,27.44322204589844,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.416149139404297,19.861553192138672,1009.4417114257812,197457.0625,4.180183410644531,0,10556781,True,BME690,23975,0,0,0,10553800,24484,0,49.62047958374024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:26.039,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.22,22450161.0,22.66,16.5,1400.0,1399.78,21470046.0,300.0,303.47,000000000DFEC3B8,0.0,0.03,22160332.0,-0.01,3700.0,3704.65,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,313708768.0,875418304.0,247724528.0,4204.689453125,146675040.0,253748784.0,442075936.0,16381202.0,311657024.0,863085952.0,246340848.0,4206.88134765625,146351776.0,252657872.0,438397344.0,16374058.0,313907936.0,882418496.0,247504304.0,4219.92529296875,146592928.0,253111808.0,440967360.0,16387279.0,316723008.0,893527360.0,248391520.0,4228.2353515625,147089840.0,254900864.0,444664352.0,16409702.0,315451360.0,884134976.0,247139008.0,4225.767578125,146865312.0,253776032.0,441495968.0,16407466.0,313588032.0,867466048.0,245823408.0,4220.771484375,146513728.0,252933472.0,438250624.0,16404130.0,311473888.0,863494080.0,245545392.0,42395.96484375,146474592.0,252704816.0,439314528.0,16415955.0,315008160.0,878213888.0,247643504.0,4248.2783203125,146795328.0,254493232.0,444097696.0,16442484.0,103257,27.201465606689453,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.416149139404297,19.85546112060547,1009.4384155273438,198533.78125,4.178900718688965,0,10557221,True,BME690,23976,0,0,0,10553800,24484,0,49.62047958374024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:26.341,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.55,22450161.0,22.67,16.49,1400.0,1399.85,21470046.0,300.0,303.15,000000000DFEC3B8,0.0,0.05,22160332.0,-0.01,3700.0,3704.21,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,313970336.0,873920768.0,247702160.0,4206.212890625,146504816.0,253582880.0,441802816.0,16298362.0,312060480.0,863077568.0,246584896.0,4201.17724609375,146213296.0,252773152.0,439027520.0,16295342.0,314926080.0,886969600.0,247999904.0,4218.13330078125,146501888.0,253381408.0,441758560.0,16308450.0,317452480.0,896925888.0,248835104.0,4221.02392578125,146989952.0,255129792.0,445477536.0,16330689.0,315426176.0,881151104.0,247090752.0,4201.56494140625,146648240.0,253511136.0,440778528.0,16323222.0,313710016.0,866312320.0,245820144.0,4197.2373046875,146276144.0,252731824.0,437959392.0,16319002.0,312431264.0,867194112.0,246064624.0,42239.421875,146445792.0,253054288.0,440374336.0,16334097.0,315941152.0,883829696.0,248116624.0,4221.1689453125,146756224.0,254777696.0,444781952.0,16359223.0,103560,27.36263656616211,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.416149139404297,19.85546112060547,1009.4384155273438,198533.78125,4.178900718688965,0,10557221,True,BME690,23976,0,0,0,10553800,24484,0,49.62047958374024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:26.649,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.86,22450161.0,22.67,16.49,1400.0,1399.92,21470046.0,300.0,302.79,000000000DFEC3B8,0.0,0.06,22160332.0,-0.01,3700.0,3703.75,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,314600000.0,873704384.0,247346592.0,4170.2568359375,146582864.0,253477616.0,441271168.0,16218644.0,312864448.0,868549760.0,246493888.0,4174.87841796875,146314752.0,252943616.0,439274592.0,16217200.0,315537728.0,889778048.0,248063600.0,4194.39208984375,146631552.0,253728672.0,442260256.0,16231983.0,317521632.0,898274816.0,248978384.0,4199.88427734375,147105248.0,255474512.0,446233952.0,16252797.0,315041696.0,877661824.0,247002528.0,4190.39208984375,146574432.0,253282464.0,439644992.0,16239423.0,313541408.0,866129280.0,245942672.0,4188.0888671875,146147952.0,252818400.0,438212704.0,16239197.0,312830048.0,868816576.0,246465376.0,42066.6484375,146456096.0,253483600.0,441714912.0,16258894.0,315784480.0,881788800.0,248000896.0,4194.68408203125,146639024.0,254643264.0,444333920.0,16279415.0,103859,27.44322204589844,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.416149139404297,19.84327507019043,1009.4384155273438,197814.65625,4.17633581161499,0,10557661,True,BME690,23977,0,0,0,10553800,24484,0,49.62047958374024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:26.942,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.52,22450161.0,22.67,16.49,1400.0,1399.85,21470046.0,300.0,301.43,000000000DFEC3B8,0.0,0.05,22160332.0,-0.01,3700.0,3703.32,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,314514496.0,872025344.0,247429088.0,4172.24365234375,146770912.0,253418064.0,440853792.0,16143659.0,313314784.0,871165568.0,246928528.0,4177.5556640625,146608064.0,253216672.0,439762176.0,16143599.0,316014112.0,890973440.0,248228528.0,4176.171875,146888832.0,253944048.0,442496032.0,16157672.0,316924544.0,890910592.0,248683600.0,4162.65966796875,147262800.0,255311072.0,445290304.0,16175035.0,315066048.0,875688448.0,246927840.0,4165.52978515625,146780336.0,253168016.0,438561056.0,16161505.0,314351200.0,869224576.0,246258112.0,4177.22216796875,146465056.0,253228528.0,439292256.0,16167907.0,313878848.0,872562560.0,246787680.0,41821.84375,146785264.0,253758800.0,441817280.0,16184713.0,315961888.0,882179264.0,247898752.0,4163.93798828125,146769488.0,254498304.0,443436288.0,16200686.0,104160,27.28205108642578,28.97435760498047,0,0,0,0,0,0,0,0,0,0,0,1,23.416149139404297,19.83108901977539,1009.4400634765624,198533.78125,4.173771381378174,0,10558101,True,BME690,23978,0,0,0,10553800,24484,0,49.62047958374024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:27.243,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.16,22450161.0,22.67,16.47,1400.0,1399.78,21470046.0,300.0,300.04,000000000DFEC3B8,0.0,0.05,22160332.0,-0.01,3700.0,3702.88,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,315206016.0,874434048.0,247738144.0,4183.7705078125,147131920.0,253533312.0,441089824.0,16080356.0,314120320.0,874820736.0,247424128.0,4184.47021484375,147032208.0,253585840.0,440708512.0,16081706.0,316101984.0,889339840.0,248250880.0,4175.48828125,147228096.0,254074656.0,442592128.0,16090964.0,316487104.0,885521088.0,248359376.0,4163.85009765625,147401984.0,254882496.0,443576192.0,16101741.0,315601056.0,876647744.0,247089680.0,4177.0,147108768.0,253195744.0,438209920.0,16091932.0,315765696.0,878232192.0,247072464.0,4192.81005859375,147048400.0,254019104.0,440988416.0,16105316.0,315151232.0,879748736.0,247380240.0,41873.48046875,147253424.0,254372928.0,442979264.0,16118796.0,315858976.0,881269056.0,247800320.0,4166.65576171875,146996832.0,254414048.0,442792096.0,16126796.0,104465,27.28205108642578,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.416149139404297,19.83108901977539,1009.4400634765624,198533.78125,4.173771381378174,0,10558101,True,BME690,23978,0,0,0,10553800,24484,0,49.62047958374024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:27.549,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.79,22450161.0,22.67,16.46,1400.0,1399.7,21470046.0,300.0,298.61,000000000DFEC3B8,0.0,0.04,22160332.0,-0.01,3700.0,3702.43,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,314465120.0,868023680.0,247167472.0,4153.453125,147003760.0,253004976.0,439166336.0,16010982.0,315355008.0,878823552.0,247851872.0,4183.201171875,147154176.0,253746112.0,440941152.0,16020498.0,316672480.0,891098112.0,248541120.0,4179.14453125,147376320.0,254275024.0,443101056.0,16031550.0,316006848.0,878024064.0,247909168.0,4155.43359375,147271568.0,254004032.0,440885248.0,16032718.0,315841632.0,874364800.0,247138144.0,4167.90087890625,147106064.0,252726080.0,436854144.0,16027737.0,316864096.0,883031104.0,247621840.0,4182.42822265625,147312816.0,254243072.0,441765824.0,16049371.0,316233344.0,883969088.0,248161568.0,41870.70703125,147649536.0,254856816.0,444469120.0,16063195.0,315992608.0,879789056.0,247963600.0,4171.384765625,147132144.0,254194400.0,442186016.0,16062421.0,104762,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.415817260742188,19.82501220703125,1009.4392700195312,198714.375,4.172412395477295,0,10558541,True,BME690,23979,0,0,0,10553800,24484,0,49.62047958374024,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:27.845,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1599.81,22450161.0,22.67,16.45,1400.0,1399.87,21470046.0,300.0,297.26,000000000DFEC3B8,0.0,0.04,22160332.0,-0.01,3700.0,3701.99,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,313947296.0,864470592.0,247174704.0,4152.37451171875,146818016.0,252720544.0,438551904.0,15946615.0,315908000.0,883688192.0,248579296.0,4174.95556640625,147322912.0,254187808.0,442157600.0,15963082.0,316464672.0,889555968.0,248903632.0,4168.087890625,147460992.0,254316352.0,442932928.0,15968847.0,315510400.0,875419136.0,248032288.0,4160.2431640625,147204864.0,253788832.0,440235296.0,15966675.0,315766208.0,874226816.0,247543600.0,4168.681640625,147086768.0,252658576.0,436336160.0,15962564.0,317446304.0,887365824.0,248323248.0,4178.5625,147416080.0,254485664.0,442169984.0,15989105.0,317012320.0,887610176.0,248566832.0,41777.1953125,147653792.0,254782320.0,443793600.0,15998955.0,316111392.0,882000960.0,248300080.0,4167.7890625,147166656.0,254293264.0,442144768.0,15999233.0,105063,27.201465606689453,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.415817260742188,19.818920135498047,1009.4376831054688,198714.375,4.171130657196045,0,10558981,True,BME690,23980,0,0,0,10558844,24484,0,50.08723831176758,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:28.148,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.0,22450161.0,22.66,16.44,1400.0,1400.16,21470046.0,300.0,295.88,000000000DFEC3B8,0.0,0.04,22160332.0,-0.01,3700.0,3701.55,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,314567360.0,869617408.0,247621824.0,4156.31103515625,147139168.0,253227680.0,439832128.0,15891719.0,315757760.0,882591808.0,248452400.0,4148.62890625,147458848.0,254213200.0,442341504.0,15903890.0,316274080.0,887155072.0,248670848.0,4141.67041015625,147559648.0,254051728.0,442164512.0,15906281.0,314556608.0,868383232.0,247400592.0,4127.79150390625,147200768.0,253271568.0,438571360.0,15901581.0,316112832.0,876668096.0,247801920.0,4152.27294921875,147265056.0,253021552.0,437481184.0,15907010.0,318044672.0,890768448.0,248891632.0,4169.68505859375,147572144.0,254759488.0,443128736.0,15932969.0,316960064.0,886503808.0,248606640.0,41662.45703125,147660224.0,254603440.0,443151008.0,15937295.0,315778400.0,881069696.0,248436432.0,4162.0712890625,147203104.0,254162464.0,441517984.0,15937150.0,105365,27.44322204589844,29.13553237915039,0,0,0,0,0,0,0,0,0,0,0,1,23.415817260742188,19.818920135498047,1009.4376831054688,198714.375,4.171130657196045,0,10558981,True,BME690,23980,0,0,0,10558844,24484,0,50.08723831176758,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:28.451,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.19,22450161.0,22.66,16.43,1400.0,1400.44,21470046.0,300.0,294.5,000000000DFEC3B8,0.0,0.05,22160332.0,-0.01,3700.0,3701.1,000000000DFEC3B1
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,30186f4a-836c-4621-a92b-d12828add40f,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,315077952.0,871623168.0,247713520.0,4131.798828125,147317264.0,253459072.0,440563648.0,15835319.0,316455360.0,885635136.0,248518240.0,4134.18212890625,147716992.0,254516800.0,443193216.0,15848417.0,315814784.0,882885376.0,248043520.0,4116.83984375,147700352.0,253955072.0,441712160.0,15845305.0,313913024.0,864133312.0,246818480.0,4116.95947265625,147236000.0,253146240.0,438030624.0,15838680.0,316533216.0,880370048.0,247892000.0,4138.06640625,147540576.0,253514304.0,438421440.0,15848956.0,317764544.0,888964416.0,248575424.0,4132.47265625,147704464.0,255001808.0,443363616.0,15872457.0,315924800.0,878462656.0,247737632.0,41269.75390625,147600208.0,254283696.0,441754528.0,15871140.0,315254272.0,876965440.0,247747952.0,4119.91162109375,147174784.0,253936560.0,440729056.0,15872723.0,105665,27.28205108642578,29.0549430847168,0,0,0,0,0,0,0,0,0,0,0,1,23.41548538208008,19.812843322753903,1009.4368896484376,197814.65625,4.169772148132324,0,10559421,True,BME690,23981,0,0,0,10558844,24484,0,50.08723831176758,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 15, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 15:28:28.749,"{'cid': '531dd36a-085d-401e-adf9-4763355bb2d2', 'uuid': '84f7984e-4a1b-409c-947b-2f8d320b7e54', 'annotationId': '30186f4a-836c-4621-a92b-d12828add40f', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773415687465, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T15:28:07.686Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1600.0,1600.37,22450161.0,22.65,16.42,1400.0,1400.51,21470046.0,300.0,294.12,000000000DFEC3B8,0.0,0.05,22160332.0,-0.01,3700.0,3700.66,000000000DFEC3B1
