component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,T0_183225,H0_183225,SETP0_094324,FLW0_094324,ANLT0_094324,SETP0_181425,FLW0_181425,ANLT0_181425,bVOC_274625,GASR0_274625,H0_274625,T0_274625,P0_274625,SETP0_543024,FLW0_543024,ANLT0_543024,SETP0_183624,FLW0_183624,ANLT0_183624,SETP0_453024,FLW0_453024,ANLT0_453024
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1265.8455810546875,481228.125,198350.984375,8102.97705078125,7116.54052734375,25918.314453125,182952.734375,176235.390625,233360.75,68878.2109375,124195.78125,18608.515625,271837.9375,5769.87109375,18990.275390625,36911.7421875,254676.171875,51891.41796875,189041.921875,19436.84375,6892.77490234375,13152.61328125,25887.236328125,45519.06640625,2895055.5,361275.0,1390562.875,3521639.75,11218287,5532.0947265625,68605.3125,139251232,61678024,20906.94140625,85841.265625,202217.5625,672074.1875,4299.4384765625,2773293.0,1115124.75,62681.30078125,484309.8125,21049.537109375,820138.5,693.3848266601562,423355.96875,441097.53125,235553.546875,920383.6875,69398.875,77123.40625,17180.62890625,4129.66748046875,273918.9375,14864.7216796875,143842.1875,31157.517578125,401373.5625,1097602.75,58418.66796875,7248.09228515625,122430.6796875,13540.7919921875,602981.5625,82990,34.131874084472656,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194670601,24484,0,38.237674713134766,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:36.431,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.3,1600.0,1600.14,21470060.0,1100.0,1099.52,24020116.0,0.0,563727.55,14.3,32.59,1009.52,1400.0,1400.6,22450138.0,0.0,0.06,22040109.0,2900.0,2898.66,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1266.490478515625,480648.5625,198356.890625,8103.5830078125,7116.35595703125,25918.16796875,182817.09375,176240.59375,233320.453125,68838.4375,124191.3828125,18609.513671875,272244.75,5785.97705078125,18988.8125,36920.51953125,254619.125,51900.98828125,189062.625,19436.630859375,6892.7470703125,13168.5380859375,25888.34765625,45518.265625,2897953.5,361685.0,1387769.25,3522349.25,11230755,5532.12646484375,67838.390625,140326000,61543304,20907.876953125,85870.9609375,202200.25,671904.875,4299.44482421875,2776082.5,1114064.625,62690.26953125,484578.65625,21047.126953125,820703.6875,693.5030517578125,423260.5,440921.03125,235575.75,920305.8125,69407.5078125,77098.0703125,17174.45703125,4125.541015625,273963.4375,14850.091796875,143764.203125,31158.9921875,401284.46875,1096953.125,58429.50390625,7248.73974609375,122118.84375,13541.701171875,603349.0,83289,33.970699310302734,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194670601,24484,0,38.237674713134766,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:36.728,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.29,1600.0,1600.85,21470060.0,1100.0,1099.97,24020116.0,0.0,563804.14,14.29,32.59,1009.51,1400.0,1400.03,22450138.0,0.0,0.04,22040109.0,2900.0,2899.23,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1266.34130859375,480869.6875,198380.859375,8103.37890625,7116.84033203125,25917.345703125,182838.171875,176267.203125,233137.578125,68907.5625,124213.015625,18610.076171875,273138.34375,5778.63671875,18989.8359375,36917.25390625,254493.78125,51896.05859375,190167.71875,19436.4375,6892.2373046875,13143.7841796875,25884.7734375,45516.4140625,2899745.75,363495.03125,1390217.625,3522932.5,11239077,5533.03125,67221.6015625,140974400,61305980,20908.326171875,85883.03125,202236.53125,671883.75,4298.42431640625,2775048.0,1111703.5,62700.91015625,484446.8125,21050.029296875,821691.4375,693.9561767578125,423379.09375,440610.875,235630.578125,920682.6875,69410.875,77106.8984375,17174.32421875,4148.91943359375,272408.375,14868.244140625,143867.328125,31155.52734375,401383.125,1096253.5,58421.91015625,7248.01416015625,122034.0625,13543.4697265625,602052.75,83590,33.890113830566406,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194670601,24484,0,38.237674713134766,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:37.029,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.28,1600.0,1601.56,21470060.0,1100.0,1100.42,24020116.0,0.0,564167.52,14.28,32.59,1009.51,1400.0,1399.46,22450138.0,0.0,0.03,22040109.0,2900.0,2899.8,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1266.6822509765625,481448.03125,198384.734375,8103.59423828125,7116.7509765625,25916.62109375,182899.078125,176233.9375,233273.359375,68937.734375,124208.2109375,18611.181640625,273725.75,5764.64013671875,18989.4921875,36916.44140625,254348.1875,51905.328125,189436.25,19440.89453125,6892.287109375,13159.23828125,25886.439453125,45515.07421875,2898417.75,363844.21875,1394875.75,3523032.0,11242902,5532.6796875,68011.2578125,141328416,60979344,20906.908203125,85888.578125,202260.515625,671878.1875,4298.15576171875,2774669.5,1111169.125,62704.421875,484995.125,21050.5078125,821169.6875,693.7459716796875,423288.78125,440228.84375,235637.1875,921505.5625,69410.671875,77123.7109375,17176.025390625,4143.22412109375,272307.15625,14888.7177734375,142521.90625,31157.3984375,401328.625,1096106.875,58431.796875,7248.83251953125,122149.5234375,13537.552734375,601466.4375,83891,33.890113830566406,35.582420349121094,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194670601,24484,0,38.237674713134766,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:37.334,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.29,1600.0,1601.03,21470060.0,1100.0,1100.43,24020116.0,0.0,564535.72,14.27,32.59,1009.52,1400.0,1399.45,22450138.0,0.0,0.02,22040109.0,2900.0,2900.08,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1266.7760009765625,480895.46875,198419.65625,8103.5546875,7116.45947265625,25919.404296875,182940.75,176230.03125,233145.625,68895.625,124202.5703125,18609.1796875,273324.75,5776.2275390625,18988.146484375,36906.65625,255003.71875,51893.04296875,189567.484375,19428.103515625,6893.10009765625,13167.8359375,25885.53515625,45516.625,2894283.25,360428.09375,1398040.25,3521447.75,11243072,5533.609375,67225.125,141301312,60601140,20905.62109375,85882.171875,202211.90625,671850.875,4297.99072265625,2774446.5,1107463.25,62707.3984375,484748.6875,21050.55078125,820959.25,693.651123046875,423295.875,440955.9375,235623.453125,922546.875,69434.65625,77142.671875,17173.7109375,4134.77099609375,271737.03125,14897.0244140625,142924.890625,31158.775390625,401569.0,1096392.375,58424.4921875,7248.23193359375,122355.5078125,13544.013671875,601410.6875,84192,33.890113830566406,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194670601,24484,0,38.237674713134766,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:37.633,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.3,1600.0,1600.06,21470060.0,1100.0,1100.24,24020116.0,0.0,564896.69,14.25,32.59,1009.53,1400.0,1399.68,22450138.0,0.0,0.01,22040109.0,2900.0,2900.2,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1267.138671875,481022.59375,198359.484375,8103.7294921875,7116.7880859375,25917.611328125,182851.75,176227.9375,233334.34375,68914.921875,124183.2734375,18608.154296875,273441.53125,5766.1845703125,18989.798828125,36912.44921875,254858.640625,51863.9375,189382.5,19433.828125,6892.3701171875,13157.69921875,25887.62890625,45513.76953125,2890834.5,363508.4375,1392219.375,3520127.75,11236675,5533.73974609375,67305.40625,140765824,60280736,20909.5546875,85870.796875,202277.390625,671827.875,4298.8544921875,2774407.25,1106064.25,62715.1796875,484923.0625,21049.484375,820784.8125,693.0757446289062,423498.40625,441136.15625,235649.4375,923424.5625,69429.3515625,77130.1171875,17178.1484375,4132.35302734375,271958.3125,14863.4208984375,143169.015625,31165.775390625,401898.96875,1096624.25,58430.23046875,7248.5654296875,122246.1953125,13541.4580078125,600561.625,84493,33.970699310302734,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194670601,24484,0,38.237674713134766,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:37.932,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.3,1600.0,1599.09,21470060.0,1100.0,1100.05,24020116.0,0.0,564672.84,14.25,32.59,1009.53,1400.0,1399.92,22450138.0,0.0,0.0,22040109.0,2900.0,2900.32,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1266.2059326171875,480686.34375,198344.296875,8103.4970703125,7116.42138671875,25915.947265625,182865.875,176200.3125,232865.578125,68827.328125,124180.796875,18609.06640625,273245.84375,5763.06298828125,18988.072265625,36902.1015625,255007.125,51862.53125,188907.15625,19442.453125,6892.591796875,13177.8076171875,25886.42578125,45514.765625,2888359.25,357437.8125,1388860.125,3518587.0,11229210,5533.564453125,67747.5546875,140227344,60049860,20908.69140625,85863.9609375,202242.796875,671826.0625,4299.5087890625,2774922.0,1105330.625,62716.19921875,485001.1875,21050.078125,820016.75,692.7111206054688,423598.53125,440871.5625,235663.703125,923946.375,69414.859375,77147.8203125,17178.224609375,4142.96240234375,273554.28125,14864.9619140625,142401.328125,31164.94921875,401884.46875,1097589.75,58438.08203125,7248.1875,122278.15625,13543.9912109375,600166.0625,84794,33.890113830566406,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194670601,24484,0,38.237674713134766,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:38.233,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.31,1600.0,1598.65,21470060.0,1100.0,1100.01,24020116.0,0.0,564308.84,14.25,32.59,1009.52,1400.0,1400.16,22450138.0,0.0,0.0,22040109.0,2900.0,2900.31,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1265.904296875,480672.59375,198319.046875,8103.2802734375,7116.560546875,25914.650390625,182824.34375,176207.78125,232595.109375,68930.921875,124143.828125,18609.525390625,273434.125,5772.12939453125,18987.21484375,36902.8359375,254982.046875,51865.56640625,190060.984375,19430.09765625,6892.40771484375,13159.677734375,25886.658203125,45514.20703125,2886422.75,361966.3125,1390217.125,3517048.25,11219430,5533.2744140625,67041.8671875,139434688,59936468,20908.837890625,85900.21875,202374.59375,672056.8125,4298.39697265625,2774572.75,1106583.125,62708.890625,484899.125,21051.546875,820429.8125,693.2344360351562,423460.96875,441190.46875,235641.265625,924374.3125,69418.4453125,77117.3515625,17174.744140625,4129.701171875,273797.75,14900.021484375,142906.734375,31167.89453125,401873.3125,1097967.0,58447.24609375,7248.05517578125,122295.2578125,13548.44140625,599940.75,85095,33.890113830566406,35.743595123291016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194670601,24484,0,38.237674713134766,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:38.534,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.84,20.31,1600.0,1599.11,21470060.0,1100.0,1100.27,24020116.0,0.0,563944.83,14.25,32.59,1009.52,1400.0,1400.4,22450138.0,0.0,0.0,22040109.0,2900.0,2900.0,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1265.636474609375,480694.375,198322.890625,8103.34814453125,7116.7529296875,25913.208984375,182859.359375,176191.15625,232545.65625,68865.71875,124182.03125,18607.720703125,272765.4375,5753.619140625,18990.0234375,36917.90625,255044.75,51872.72265625,189609.796875,19440.958984375,6892.68701171875,13157.3056640625,25887.74609375,45513.7265625,2884953.0,364006.875,1388122.75,3516275.25,11207478,5532.923828125,67534.4140625,138462832,59961216,20909.560546875,85897.0,202362.984375,672247.1875,4298.4541015625,2769568.0,1106499.875,62695.66015625,484970.5625,21048.998046875,820606.75,692.683837890625,423208.375,441327.96875,235620.375,924670.625,69432.3984375,77131.2734375,17176.765625,4135.662109375,273727.8125,14889.208984375,142767.09375,31168.759765625,401793.25,1098270.625,58436.1953125,7247.3095703125,122191.0,13542.60546875,600784.25,85396,33.970699310302734,35.501834869384766,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194670601,24484,0,38.237674713134766,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:38.835,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.32,1600.0,1599.56,21470060.0,1100.0,1100.53,24020116.0,0.0,563580.82,14.25,32.59,1009.51,1400.0,1400.64,22450138.0,0.0,0.0,22040109.0,2900.0,2899.69,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1264.794677734375,481302.59375,198330.390625,8103.111328125,7116.77197265625,25913.294921875,182975.96875,176191.265625,232817.84375,68811.859375,124184.8984375,18607.3359375,272394.78125,5767.62841796875,18991.78125,36907.859375,255181.625,51864.16015625,189415.546875,19435.212890625,6892.64111328125,13165.2607421875,25889.134765625,45517.2421875,2883597.5,357265.1875,1386380.75,3514675.75,11192096,5533.00244140625,67724.9453125,137327968,60096876,20911.306640625,85903.6171875,202314.6875,672430.3125,4299.13525390625,2768290.75,1106669.375,62691.5234375,484530.6875,21049.447265625,820608.125,693.063720703125,423290.78125,440915.4375,235582.375,924830.375,69450.4375,77109.984375,17181.40234375,4139.8623046875,273988.0,14873.2783203125,142651.875,31166.169921875,401625.90625,1098967.0,58432.8828125,7248.15380859375,122245.5859375,13529.5,601161.75,85697,34.05128479003906,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194675616,24484,0,37.023712158203125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:39.138,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.32,1600.0,1600.0,21470060.0,1100.0,1100.8,24020116.0,0.0,564180.35,14.26,32.59,1009.51,1400.0,1400.88,22450138.0,0.0,0.0,22040109.0,2900.0,2899.37,22340093.0
0000000027-4125-asu-nz,0000000018-3024-oms-nz,CleaningCycle,bed29bbe-8d3a-4751-96da-ec41fc138f11,8431e6bd-5d3e-4c11-b2cc-504dddc0c609,1265.544921875,481670.25,198316.296875,8103.2412109375,7116.8525390625,25912.162109375,182991.0,176158.28125,232996.15625,68894.6953125,124180.1015625,18608.0390625,271135.59375,5766.576171875,18989.03125,36920.21484375,254859.046875,51898.8359375,190564.65625,19425.888671875,6892.47412109375,13167.8154296875,25891.861328125,45521.26953125,2883264.5,355668.8125,1388324.0,3513427.0,11188031,5532.72119140625,67238.40625,136837104,60339064,20912.07421875,85901.265625,202343.671875,672499.875,4300.072265625,2772215.0,1108425.25,62680.7265625,484433.40625,21048.59765625,820437.0,692.9896240234375,423306.28125,440862.71875,235547.59375,924237.625,69454.9453125,77112.3984375,17172.716796875,4139.9140625,273724.28125,14893.177734375,142213.015625,31163.509765625,401629.625,1098979.75,58441.15625,7248.27587890625,122122.8515625,13531.791015625,600374.8125,85998,33.890113830566406,35.66300582885742,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,UNKNOWN,0,0,0,0,194675616,24484,0,37.023712158203125,13,,,"{'Type': 'start', 'Data_Type': 'Synthetical', 'Protocol_name': 'ABGv5-0ppb-6RH-75ccm-Anthony-Q425', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 16, 'TrialName': '6rh', 'identifier': 'ckUf6', 'Concentration': 0}, 'Experiment_Rig': 'DA3'}",,2026-01-18 23:49:39.438,"{'cid': 'c04d07ee-94c6-44df-ad3c-f46614593299', 'uuid': '625ab483-3e03-4d85-b791-9a2f2e4ee7e1', 'annotationId': 'bed29bbe-8d3a-4751-96da-ec41fc138f11', 'name': 'CleaningCycle', 'description': 'CleaningCycle', 'labels': 'CleaningCycle', 'metadata': {'Length': 30, 'Progress': 69, 'startTime': 1768780172963, 'Notification': 'Event CleaningCycle Started.'}, 'createdAt': '2026-01-18T23:49:33.249Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",29.83,20.32,1600.0,1600.1,21470060.0,1100.0,1100.42,24020116.0,0.0,564813.38,14.26,32.59,1009.51,1400.0,1400.82,22450138.0,0.0,0.0,22040109.0,2900.0,2898.77,22340093.0
