component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_364625,FLW0_364625,ANLT0_364625,T0_093225,H0_093225,SETP0_813024,FLW0_813024,ANLT0_813024,FLW0_181225
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,171977552.0,478016480.0,397863136.0,236689168.0,125716464.0,341159616.0,408779264.0,230333488.0,171740048.0,476818688.0,396617248.0,236589568.0,125597032.0,340067488.0,408021216.0,230218224.0,172003232.0,480948864.0,400564320.0,237679536.0,125871728.0,342326368.0,410918016.0,231445744.0,172365616.0,482726624.0,401990496.0,238411408.0,126027768.0,342679872.0,411413472.0,231591488.0,171667072.0,476375360.0,397161728.0,236461520.0,125548888.0,340262336.0,407972256.0,230186192.0,172018624.0,480321312.0,399104960.0,236850624.0,125762504.0,341320544.0,409542080.0,230782112.0,171857568.0,478452608.0,398333920.0,236580432.0,125796664.0,341986848.0,410635200.0,231010224.0,171870016.0,478621280.0,397997856.0,236703568.0,125811032.0,343065568.0,412274432.0,231178384.0,108245,27.68498039245605,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.888517379760746,20.576387405395508,1003.093017578125,217727.578125,4.448419570922852,0,2960316,True,BME690,6720,0,0,0,2958235,24484,0,49.33776092529297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:01.337,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.51,22160332.0,1400.0,1399.62,21470046.0,3700.0,3702.68,000000000DFEC3B1,300.0,300.2,000000000DFEC3B8,23.06,17.35,1600.0,1600.12,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,171860544.0,477336384.0,397403040.0,236566144.0,125629232.0,340681504.0,408015808.0,230128256.0,171935008.0,478094592.0,397618304.0,237106496.0,125664656.0,340744736.0,408911232.0,230554224.0,172168176.0,481283776.0,401023296.0,238040720.0,125906648.0,342698720.0,411668192.0,231897968.0,172270000.0,481602464.0,401298400.0,238256384.0,125924912.0,342187200.0,410800928.0,231518016.0,171526592.0,474816096.0,396353344.0,236325200.0,125476264.0,339844352.0,407368320.0,230269152.0,172354832.0,481544288.0,400141536.0,237466864.0,125842648.0,341845408.0,410585856.0,231454608.0,172248576.0,480732064.0,400095136.0,237243008.0,125894640.0,342878144.0,412171200.0,231950176.0,171847072.0,478084480.0,397750816.0,236551344.0,125740160.0,342680160.0,412024448.0,231568864.0,108545,27.765565872192383,29.94139289855957,0,0,0,0,0,0,0,0,0,0,0,1,23.887845993041992,20.56443977355957,1003.0947875976562,217510.78125,4.445667743682861,0,2960756,True,BME690,6721,0,0,0,2958235,24484,0,49.33776092529297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:01.639,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.49,22160332.0,1400.0,1399.76,21470046.0,3700.0,3702.55,000000000DFEC3B1,300.0,300.25,000000000DFEC3B8,23.06,17.35,1600.0,1600.09,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,171784624.0,475891104.0,396565536.0,236406464.0,125505648.0,340014720.0,407233376.0,229896000.0,172123680.0,479179392.0,398796160.0,237405360.0,125653464.0,340993344.0,409352384.0,230684592.0,172332720.0,482306528.0,402161024.0,238454576.0,125928448.0,342983968.0,412374720.0,231946352.0,172088240.0,480516320.0,400956192.0,238039984.0,125797560.0,341698912.0,410031712.0,231131872.0,171485200.0,473443488.0,395333600.0,236073632.0,125347960.0,339055200.0,406354976.0,229962656.0,172594448.0,482516640.0,401016736.0,237964192.0,125903008.0,342319168.0,411329600.0,231643584.0,172185008.0,479886336.0,399738208.0,237285760.0,125853192.0,342810656.0,412002976.0,231853968.0,171714032.0,476186208.0,396639360.0,236573632.0,125591136.0,341782240.0,410371904.0,231049024.0,108847,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.88717460632324,20.57046127319336,1003.0932006835938,217727.578125,4.446800231933594,0,2961196,True,BME690,6722,0,0,0,2958235,24484,0,49.33776092529297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:01.939,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.45,22160332.0,1400.0,1400.21,21470046.0,3700.0,3701.65,000000000DFEC3B1,300.0,300.92,000000000DFEC3B8,23.06,17.34,1600.0,1600.06,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,171659648.0,475594560.0,396622208.0,236428256.0,125343992.0,340183680.0,407762272.0,230012528.0,172248656.0,480076512.0,399598432.0,237757168.0,125643200.0,342065344.0,410879968.0,231099200.0,172164704.0,480922016.0,401375968.0,238303616.0,125757040.0,342780384.0,412246848.0,231879504.0,171848272.0,478642816.0,399829376.0,237735216.0,125597248.0,340970176.0,408975488.0,230666992.0,171574992.0,473856544.0,395774272.0,236312720.0,125319344.0,339452480.0,406947072.0,230068048.0,172752960.0,482724416.0,401086624.0,238191744.0,125861968.0,342553216.0,411671360.0,231774688.0,172153552.0,479114912.0,399323136.0,237319056.0,125748216.0,342608032.0,411840544.0,231891136.0,171607520.0,474582240.0,395703328.0,236410336.0,125407632.0,341140512.0,409710688.0,230879648.0,109148,27.68498039245605,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.88717460632324,20.57046127319336,1003.0932006835938,217727.578125,4.446800231933594,0,2961196,True,BME690,6722,0,0,0,2958235,24484,0,49.33776092529297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:02.241,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.42,22160332.0,1400.0,1400.67,21470046.0,3700.0,3700.74,000000000DFEC3B1,300.0,301.59,000000000DFEC3B8,23.06,17.33,1600.0,1600.03,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,171736848.0,476451296.0,396769120.0,236416816.0,125367168.0,340543968.0,407924000.0,230102336.0,172399824.0,481081568.0,399959840.0,237781696.0,125674352.0,342473920.0,411416576.0,231398512.0,171867904.0,478899424.0,399746752.0,237625376.0,125577424.0,341939168.0,411067616.0,231530496.0,171835216.0,477836256.0,398881696.0,237614080.0,125514992.0,340942144.0,409125280.0,230957424.0,171835632.0,475949984.0,396912160.0,236788096.0,125356248.0,340478912.0,408747552.0,230806736.0,172857248.0,483938080.0,401654944.0,238365072.0,125804512.0,342892864.0,412457920.0,232044304.0,172079808.0,479003744.0,399001312.0,237308768.0,125634968.0,342522432.0,411888416.0,231844352.0,171395392.0,473773792.0,395052608.0,236276800.0,125231456.0,340521568.0,408856672.0,230400176.0,109450,27.604394912719727,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.88717460632324,20.558481216430664,1003.0948486328124,218599.0625,4.444210052490234,0,2961636,True,BME690,6723,0,0,0,2958235,24484,0,49.33776092529297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:02.540,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.4,22160332.0,1400.0,1401.01,21470046.0,3700.0,3700.07,000000000DFEC3B1,300.0,301.93,000000000DFEC3B8,23.07,17.32,1600.0,1600.09,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,171943184.0,477850048.0,397679104.0,236812016.0,125508968.0,341142400.0,408960128.0,230577856.0,172507856.0,482176288.0,401050848.0,238246288.0,125788496.0,342823680.0,411682208.0,231445744.0,171723456.0,477747104.0,399097824.0,237448624.0,125498552.0,341108160.0,409813056.0,230978368.0,171912800.0,477250720.0,398268544.0,237519920.0,125513192.0,340528864.0,408770208.0,230737584.0,172115216.0,477198944.0,397548800.0,237061120.0,125497024.0,341122848.0,409695360.0,231022128.0,172916272.0,483304000.0,401146624.0,238228032.0,125817392.0,342929888.0,412789696.0,232131456.0,172000048.0,477483360.0,397763648.0,236953872.0,125530616.0,341634240.0,410711264.0,231405584.0,171377568.0,473055296.0,394401216.0,236053296.0,125220272.0,340203072.0,408474848.0,230433808.0,109751,27.604394912719727,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.88717460632324,20.558481216430664,1003.09814453125,217727.578125,4.444210052490234,0,2962077,True,BME690,6724,0,0,0,2958235,24484,0,49.33776092529297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:02.841,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.41,22160332.0,1400.0,1400.83,21470046.0,3700.0,3700.48,000000000DFEC3B1,300.0,300.62,000000000DFEC3B8,23.07,17.31,1600.0,1600.56,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,171999536.0,477976192.0,397359584.0,236695920.0,125676696.0,341643552.0,408810048.0,230035136.0,172622416.0,482546240.0,401056992.0,238300816.0,125927760.0,343184672.0,411877376.0,231209488.0,171684304.0,477185088.0,398297472.0,237135456.0,125492576.0,340494560.0,408671648.0,230437088.0,171862416.0,476819872.0,398066912.0,237358512.0,125532104.0,340504960.0,408876960.0,230527168.0,172370384.0,478686976.0,398399936.0,237408160.0,125642288.0,341739136.0,410678432.0,231148256.0,173016640.0,483955488.0,401476864.0,238384512.0,125963384.0,343261504.0,413180032.0,232249184.0,171932960.0,477134176.0,397424576.0,236691872.0,125543824.0,341419424.0,410181888.0,231067232.0,171296304.0,473159296.0,394384768.0,235862848.0,125245168.0,340340640.0,408455584.0,230193728.0,110051,27.765565872192383,30.0219783782959,0,0,0,0,0,0,0,0,0,0,0,1,23.88717460632324,20.564472198486328,1003.09814453125,219257.28125,4.445505142211914,0,2962517,True,BME690,6725,0,0,0,2958235,24484,0,49.33776092529297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:03.141,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.41,22160332.0,1400.0,1400.65,21470046.0,3700.0,3700.88,000000000DFEC3B1,300.0,299.31,000000000DFEC3B8,23.07,17.32,1600.0,1601.04,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,172340752.0,479564448.0,398703904.0,237110080.0,125865784.0,342454656.0,410443392.0,230400048.0,172598720.0,481376832.0,400274880.0,237964368.0,125966720.0,343090528.0,412256192.0,231167648.0,171667856.0,476240192.0,397526048.0,236792416.0,125514552.0,340097056.0,408194976.0,229962176.0,172037856.0,478413088.0,398864704.0,237328880.0,125701448.0,341356704.0,410094944.0,230503392.0,172451168.0,480060096.0,398896864.0,237299504.0,125789168.0,342374720.0,411662944.0,231003328.0,172795520.0,483067040.0,400487584.0,237917232.0,126002696.0,343117184.0,412878336.0,231754912.0,171760384.0,476505600.0,396967968.0,236454160.0,125591632.0,341099904.0,409264224.0,230311264.0,171497744.0,475014560.0,395947616.0,236244256.0,125507600.0,341458464.0,409861536.0,230300256.0,110352,27.84615135192871,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.88717460632324,20.564472198486328,1003.09814453125,219257.28125,4.445505142211914,0,2962517,True,BME690,6725,0,0,0,2958235,24484,0,49.33776092529297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:03.446,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.42,22160332.0,1400.0,1400.47,21470046.0,3700.0,3701.3,000000000DFEC3B1,300.0,297.98,000000000DFEC3B8,23.06,17.33,1600.0,1601.52,22450161.0,0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,172547856.0,481417248.0,400117120.0,237536224.0,126004384.0,343054656.0,411480832.0,230665824.0,172357744.0,479683904.0,399087072.0,237550864.0,125866168.0,342166112.0,410932544.0,230693760.0,171592288.0,475326336.0,396917664.0,236754032.0,125536888.0,339871840.0,407889632.0,229827040.0,172252080.0,479692800.0,399762144.0,237726624.0,125837600.0,342205248.0,411147392.0,230710176.0,172611280.0,481323136.0,399758336.0,237529120.0,125916008.0,342783392.0,411997632.0,231107904.0,172655792.0,482125824.0,399844128.0,237662768.0,125898840.0,342384160.0,411838656.0,231355344.0,171670608.0,476547232.0,397055584.0,236340656.0,125568664.0,340804896.0,409064192.0,230159856.0,171722672.0,477113280.0,397323264.0,236609232.0,125676424.0,342129600.0,410753664.0,230363248.0,110653,27.765565872192383,29.860803604125977,0,0,0,0,0,0,0,0,0,0,0,1,23.886838912963867,20.55849838256836,1003.0973510742188,215366.421875,4.44412899017334,0,2962958,True,BME690,6726,0,0,0,2958235,24484,0,49.33776092529297,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:03.747,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.42,22160332.0,1400.0,1400.29,21470046.0,3700.0,3701.7,000000000DFEC3B1,300.0,297.81,000000000DFEC3B8,23.06,17.34,1600.0,1601.2,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,172641456.0,481391744.0,400029600.0,237681792.0,125956656.0,342967648.0,411689952.0,231086400.0,172617856.0,480423808.0,399291776.0,237849376.0,125798760.0,341942976.0,410833504.0,231000512.0,171590576.0,474577952.0,396013760.0,236458208.0,125416368.0,339336800.0,407334912.0,229698560.0,172542384.0,480886912.0,400171776.0,237866064.0,125892008.0,342462912.0,411868832.0,231125184.0,172787280.0,482813184.0,400536704.0,237697968.0,125975104.0,342955584.0,412541376.0,231380992.0,172551520.0,481613760.0,399288640.0,237121280.0,125850752.0,341733792.0,410984736.0,231151376.0,171575456.0,475673248.0,396452608.0,236051824.0,125548360.0,340440832.0,408510240.0,230001600.0,171888592.0,478508960.0,398214464.0,236857280.0,125825840.0,342738976.0,411701280.0,230789008.0,110956,27.765565872192383,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.88885307312012,20.56439208984375,1003.0987548828124,218818.046875,4.445910453796387,0,2963400,True,BME690,6727,0,0,0,2963238,24484,0,49.627201080322266,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:04.047,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.43,22160332.0,1400.0,1400.11,21470046.0,3700.0,3702.11,000000000DFEC3B1,300.0,297.89,000000000DFEC3B8,23.06,17.33,1600.0,1600.73,22450161.0,-0.0
0000000027-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,cd47d2f7-759f-4afa-87c5-7776c9cde7fd,e02ff64d-ff3e-41cd-bab8-4c2fe9034b70,172779616.0,482820864.0,400707328.0,237982976.0,125857152.0,343250112.0,412045280.0,231261104.0,172398416.0,479053792.0,398094752.0,237528704.0,125544840.0,341293376.0,409921088.0,230549648.0,171637232.0,475038656.0,396147712.0,236584624.0,125207136.0,339060128.0,406956736.0,229540256.0,172609056.0,482087744.0,401348224.0,238306352.0,125804824.0,343106688.0,412936256.0,231471232.0,172978096.0,483603328.0,401320544.0,238085408.0,125869200.0,343520992.0,413648704.0,231639392.0,172522672.0,480806848.0,398949632.0,237093008.0,125616128.0,341245696.0,410576704.0,230830272.0,171629808.0,476008288.0,396905312.0,236203728.0,125400544.0,340413440.0,408627616.0,229958192.0,172220496.0,480342976.0,399676832.0,237312912.0,125789152.0,343184480.0,412571968.0,231105072.0,111254,27.68498039245605,29.78021812438965,0,0,0,0,0,0,0,0,0,0,0,1,23.88885307312012,20.56439208984375,1003.0987548828124,218818.046875,4.445910453796387,0,2963400,True,BME690,6727,0,0,0,2963238,24484,0,49.627201080322266,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-5ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 6, 'TrialName': 'ASAU180926', 'identifier': 'Efr8P', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-12 18:55:04.347,"{'cid': 'ae316e6a-adc7-40ab-9735-c03259b5bc75', 'uuid': '872f67e0-bac9-48c1-aefe-48c7b536266c', 'annotationId': 'cd47d2f7-759f-4afa-87c5-7776c9cde7fd', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773341676422, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-12T18:54:36.655Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.0,0.43,22160332.0,1400.0,1399.93,21470046.0,3700.0,3702.52,000000000DFEC3B1,300.0,297.96,000000000DFEC3B8,23.06,17.31,1600.0,1600.25,22450161.0,-0.0
