component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_091225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3656373788.6479,5689644626.3192,4118449334.1656,7145.4051,7594.0851,6722589353.935,4449011334.3059,4364266072.7053,3092370167.9032,5681161290.3226,4102076576.3432,39115.7395,61850.1227,6735271752.9982,4454079878.6653,4393573247.7024,2891679266.6448,5678634995.7008,4101378470.7833,791144.8167,4552.8475,6715753540.8362,4446769109.977,4351102094.5279,4007223542.4989,5794374497.3313,4122238363.0116,341730.7697,177045174.6299,6787006085.5404,4499936435.8683,4386145810.3029,3805188493.4928,5709757907.6302,4119033298.6472,9516179.7124,8653648.7149,6760639515.0273,4480676462.2775,4391054175.1978,3439576675.9291,5711394494.0905,4109059580.6519,215292.9381,9502.3707,6735179042.2727,4451762955.477,4397165733.917,2625519803.6224,5754079721.1936,4112457926.4492,18136.9662,9502.2314,6754699309.0506,4445771797.0283,4394239437.3996,2160892398.4917,5727045815.8693,4116949716.6034,23395.6681,7968.0541,6730021247.6628,4444526905.8296,4095225290.3226,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:49:56.815,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,152324.32,32.92,24.86,102811.41,2490.0,2490.61,22340098.0,0.14,10.0,9.99,22160328.0,2500.0,2497.97,22450181.0,0.15,1.35,176663.54,33.17,24.88,102768.76
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3650970878.2601,5689236180.9045,4118449854.3487,7144.8246,7594.1002,6723161827.1353,4449258178.5534,4360428045.497,3080662854.4754,5680752634.2198,4102075022.0196,39121.1453,61806.1404,6734127902.0325,4453578971.0177,4395035999.1139,2886181241.5704,5678232428.1722,4101378470.7833,791175.9103,4552.8656,6715757781.3587,4446769670.798,4349437106.0565,4011904930.647,5794375228.4858,4122452486.3317,341804.1591,177004407.4644,6785846259.3196,4499427420.2701,4385907256.9502,3790222434.8242,5710172215.0166,4119031217.4818,9516978.1078,8653772.0009,6760066592.6748,4479154850.0085,4390812859.6724,3446633456.6021,5709751440.9222,4109273368.9729,215034.6852,9504.3752,6739199148.9362,4451264806.6019,4397412168.9017,2620634063.9693,5755334785.7662,4112671030.0764,18131.8905,9534.7612,6755857861.9572,4446020522.5973,4393995570.3212,2160770765.0273,5726213150.289,4117373238.3379,23393.8729,7967.8728,6729447607.7165,4444774931.3302,4092482463.3794,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:49:58.012,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151551.59,32.91,24.87,102813.6,2490.0,2492.43,22340098.0,0.14,10.0,9.99,22160328.0,2500.0,2500.79,22450181.0,0.15,1.35,176453.67,33.19,24.87,102769.29
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3652492509.1043,5696597182.2887,4118662019.4559,7145.2242,7594.1057,6722588504.9665,4449255372.8747,4362106970.0967,3063573307.5435,5680752634.2198,4101862501.2952,39122.5725,61724.2899,6733556972.7891,4453329401.8534,4393090124.0035,2885968653.1802,5679046219.9928,4101379506.838,791288.1006,4552.8468,6715760325.6721,4447017947.2799,4347530268.9969,4015983581.6358,5794373766.1768,4122881320.627,341766.6895,176951258.55,6784685116.9566,4499427420.2701,4386390470.3996,3812899282.9989,5710175817.8412,4119249700.8169,9517261.3732,8653693.3329,6760079398.9584,4477389315.5636,4391057495.4347,3455983073.7687,5716752506.6724,4109273368.9729,215066.3715,9522.815,6737478090.7002,4450766208.2515,4397899024.6065,2616376318.1382,5748660235.021,4112462081.8616,18122.6557,9609.3673,6751827251.0232,4446020522.5973,4394481670.1739,2163093733.76,5726216763.0058,4117377398.7207,23390.3016,7967.7489,6730022097.5693,4444773249.6216,4091213261.8336,21.8022,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:49:59.212,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151820.12,32.91,24.87,102813.43,2490.0,2489.44,22340098.0,0.15,10.0,10.0,22160328.0,2500.0,2498.75,22450181.0,0.15,1.35,176066.03,33.18,24.87,102767.83
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3652154413.4593,5695365432.986,4118875247.1127,7145.4045,7593.9495,6723157581.9324,4449504489.3378,4362828632.6901,3045369558.5295,5680749050.2473,4101435971.8193,39121.4543,61674.4883,6735276005.7838,4453080422.3296,4391388412.3734,2885754273.4264,5679045503.4038,4101378470.7833,790704.52,4552.7798,6715193351.4247,4447018508.1324,4349200372.6844,4019656624.0617,5793949407.8082,4122880279.1231,341767.1435,176959367.8502,6784106408.499,4499686169.9109,4386392128.6828,3833991871.0989,5709764392.2473,4119678409.7414,9517094.9337,8654192.8999,6760080252.7107,4479163324.106,4390818393.0943,3461734323.7929,5714280049.0302,4109059580.6519,214101.3829,9577.8169,6734039459.1377,4451516393.4426,4397900133.0082,2609280981.1097,5751165457.1843,4112251597.1537,18123.1931,9595.6963,6748374808.2495,4446518618.2144,4394727252.589,2161852277.0762,5724977244.8169,4117375838.5771,23391.578,7968.7883,6728875764.7859,4444522982.0628,4095239225.8065,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:50:00.411,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151665.52,32.91,24.87,102813.15,2490.0,2488.65,22340098.0,0.14,10.0,9.99,22160328.0,2500.0,2499.28,22450181.0,0.14,1.35,176230.29,33.18,24.87,102768.9
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3651480252.5462,5694544801.3221,4118231469.4408,7146.4316,7594.547,6723160978.0948,4449506734.0067,4364031566.2121,3032263746.3624,5681154121.8638,4101863019.3762,39120.7282,61704.0883,6734130453.2698,4452829786.0392,4393091231.178,2889874808.3802,5678634995.7008,4101374326.5644,790740.4001,4552.8335,6715762869.9856,4447517388.3778,4347530816.852,4022728287.9042,5793945752.303,4122664549.0523,341783.9812,176979707.6202,6788762860.0823,4500199784.3237,4386150784.8773,3815863712.9786,5709351585.0144,4119895920.0666,9516823.363,8655038.8662,6760654883.8798,4480678722.8031,4391544634.4568,3467659984.2423,5711394494.0905,4109699454.9702,214215.4119,9561.1243,6738626499.8724,4450770137.5246,4398147203.9018,2605057929.0369,5752833914.0534,4112248480.7562,18129.0538,9576.1832,6751254156.3646,4446021644.0507,4394486654.1145,2163872988.946,5724566599.2488,4116948676.6159,23393.3741,7967.7281,6729452706.7222,4444275545.0928,4098214451.7329,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:50:01.611,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151919.2,32.92,24.87,102812.47,2490.0,2489.4,22340098.0,0.14,10.0,10.0,22160328.0,2500.0,2499.44,22450181.0,0.16,1.35,175738.49,33.19,24.87,102768.92
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3654012636.045,5694957602.7594,4118234590.3771,7144.3584,7593.9545,6723731850.2165,4449756439.7553,4360195054.9451,3022162347.8228,5680750483.8363,4101864573.6193,39116.1482,61680.564,6739291063.8298,4452330843.9553,4393824815.9017,2942238406.6587,5678635712.2385,4101376398.6739,791690.2801,4552.7665,6715191655.3596,4447266812.4965,4349676057.882,4025802600.8331,5794371572.7133,4122666111.2268,341740.9947,176989926.2419,6788180882.9833,4500709541.9197,4386154653.9907,3836615019.6097,5709359510.0865,4119899562.8643,9517494.9154,8654167.5199,6760070861.436,4481940079.1408,4391058602.1803,3473758221.5207,5709337223.543,4109699454.9702,215752.8644,9461.6872,6737479792.3934,4451017738.8571,4395225699.2523,2599812107.8737,5754504792.3323,4112458965.3023,18136.6768,9568.2708,6749528639.6181,4446518618.2144,4394733898.2112,2163634548.0411,5724153123.8714,4116948156.6221,23388.4167,7968.3871,6729453556.5565,4444522982.0628,4118898463.4551,21.8828,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:50:02.811,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151799.58,32.92,24.87,102813.64,2490.0,2489.89,22340098.0,0.14,10.0,9.99,22160328.0,2500.0,2498.51,22450181.0,0.15,1.35,176066.03,33.19,24.87,102767.71
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3653166121.0752,5694548394.0504,4118019868.9275,7144.8538,7594.2098,6724303668.4783,4450258741.6512,4361397636.7134,3016042428.3973,5680346903.6697,4102078648.7747,39119.6374,61858.712,6737581043.1379,4452085906.7939,4391886103.2708,2937527731.4042,5679452486.7422,4101590426.3586,791644.6702,4552.9887,6714629865.1743,4446771353.2612,4347296482.9626,4028474050.7294,5794373766.1768,4122667152.6765,341795.9286,176991152.7342,6788186026.5752,4500200351.8928,4385916100.1492,3814225474.1504,5710191670.2695,4119474971.381,9517830.4718,8654220.4045,6760650614.7541,4483208368.674,4391306585.5008,3478345626.9758,5708102852.204,4109272849.9507,215704.614,9509.0119,6743218938.9423,4450519196.2281,4395714285.7143,2594680523.2272,5756178820.4532,4112245883.7584,18135.4196,9556.5587,6747803152.9612,4446768549.156,4395224037.6627,2161966648.4418,5723741152.6795,4117377918.7685,23393.6948,7968.2437,6728882562.8824,4444274424.0794,4114616780.7509,21.8828,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:50:04.020,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151720.29,32.91,24.87,102811.93,2490.0,2489.86,22340098.0,0.14,10.0,10.0,22160328.0,2500.0,2499.84,22450181.0,0.14,1.35,176335.79,33.17,24.86,102766.79
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3654008946.6888,5697409058.2315,4118018308.5405,7144.9726,7593.8804,6724300271.7391,4450005612.3022,4362836879.4326,3035878474.2189,5679941947.9682,4102080721.2062,39118.7468,62055.9229,6737001871.7032,4451832575.3748,4390429875.5187,2937315354.0824,5680268061.9266,4101168609.1686,790924.3416,4552.7304,6714626473.3316,4446769670.798,4345392618.5522,4030318856.7941,5794795261.7724,4122667673.4014,341856.4482,176951171.5762,6786441549.5372,4499434797.4123,4385918863.6489,3801558316.9409,5710608921.2366,4119696102.4093,9518482.4365,8654688.5216,6762373387.9921,4483970139.1245,4390337501.3832,3422583167.718,5706455933.1797,4109056466.6805,215226.5708,9515.3771,6740351549.1999,4451019984.282,4395958896.5212,2587440172.6167,5757429713.0403,4112243286.7605,18130.4353,9543.9513,6750676044.3308,4446768549.156,4395224037.6627,2166071868.7519,5723333574.0594,4117593613.4803,23388.1861,7967.9518,6729456106.0593,4444276666.1062,4109916606.2364,21.8828,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:50:05.219,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': 'fe6943b2-af20-44b4-b14c-cdb20c6a28b9', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759387204360, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T06:40:04.778Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151928.78,32.9,24.87,102812.64,2490.0,2491.62,22340098.0,0.14,10.0,10.0,22160328.0,2500.0,2499.74,22450181.0,0.15,1.35,176612.62,33.18,24.87,102767.76
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3654684040.5904,5697405463.6952,4118015187.7666,7145.0783,7594.08,6724299422.5543,4450002806.1511,4364274872.1333,3025064176.0257,5680351204.1284,4102295336.7876,39120.7373,61957.791,6738722661.9011,4452331966.983,4391646375.2075,2938624605.6782,5679863111.8756,4101170163.1702,792088.4003,4553.0453,6713490462.0602,4446773035.7243,4347300317.7386,4032374071.4358,5794795992.9804,4122237842.3409,341824.7607,176933665.9645,6785859970.863,4499432527.5224,4385919416.3489,3787340471.2968,5711837970.3042,4119695061.6642,9518971.2618,8654656.2753,6761220220.3057,4484731602.4662,4390584850.3292,3430314367.3681,5705225685.6958,4109058023.6662,214930.9992,9569.9684,6737485748.3196,4450271089.409,4396206304.3599,2659532961.4945,5759106169.6098,4112245364.3588,18139.5014,9588.0649,6754135107.4719,4446770231.6191,4395957234.6554,2170072988.695,5723335018.4155,4117808290.4249,23386.6082,7968.1013,6728312515.9317,4444274424.0794,4104800827.7289,21.8828,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:50:06.420,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,152179.35,32.91,24.86,102811.69,2492.89,2491.23,22340098.0,0.15,6.35,6.85,22160328.0,2500.0,2500.12,22450181.0,0.13,1.35,176451.67,33.19,24.86,102766.5
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3651310138.2488,5696998777.9455,4118231469.4408,7144.8338,7593.5592,6724302819.2935,4449255934.0104,4365479700.7372,3023327988.3938,5681167741.9355,4102719452.793,39120.6116,61955.7987,6742739271.1172,4451830329.5716,4390432088.5201,2940482397.5045,5680273795.8716,4101171199.1712,792114.3808,4552.8046,6714629865.1743,4446773035.7243,4350404034.8665,4008051383.1993,5794368648.0953,4122449882.843,341807.4052,177007425.9291,6784697112.5011,4499689007.4343,4386163497.6785,3778097463.2844,5711837249.5315,4119478613.7996,9519290.7328,8655475.5459,6761805294.62,4485748231.9661,4390346353.8785,3436732896.6205,5704406535.6654,4109058023.6662,215018.847,9611.2605,6742076628.3525,4449521324.3547,4396209074.2895,2650684839.7575,5759944763.4276,4112034382.466,18125.9402,9584.4042,6755866393.6524,4446770792.4401,4396204642.4021,2165773907.3283,5724160346.6956,4117592053.2557,23389.4471,7967.801,6727735768.904,4444520739.9103,4124900187.1491,21.8022,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:50:07.620,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151460.82,32.93,24.86,102810.94,2500.0,2496.87,22340098.0,0.14,0.0,1.32,22160328.0,2500.0,2500.62,22450181.0,0.14,1.35,176386.82,33.21,24.86,102767.5
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3648613464.7265,5696185581.8299,4118019348.7985,7145.2732,7594.0038,6723732699.3292,4448759468.103,4366202475.9285,3017660239.311,5681981646.1141,4102507901.9638,39124.8371,62026.4405,6742162622.3925,4451578710.9814,4388731335.0293,2926093865.4841,5679870995.4848,4100959287.2682,792137.0479,4553.046,6714058843.4797,4446524786.9,4348495260.0142,4011505365.4586,5794795261.7724,4122451965.6339,341758.2668,176989375.4017,6785858256.92,4499690142.4437,4386164603.1395,3767115009.7466,5711022628.9997,4119272074.5096,9519277.2893,8655481.96,6761224489.7959,4486254738.8672,4390348013.7214,3446329664.593,5703590500.1799,4108849966.2671,215397.6385,9561.9028,6739781257.9794,4450271089.409,4396455955.6787,2649173304.7727,5761206019.1916,4111824461.1789,18128.7194,9580.8834,6752408118.0182,4446271519.0938,4396205196.388,2167802752.0421,5724576711.933,4117592573.3306,23389.2548,7967.9408,6727730671.198,4444021410.1558,4122538057.8791,21.8022,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:50:08.811,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,152060.14,32.93,24.88,102814.68,2500.0,2498.24,22340098.0,0.14,0.0,1.19,22160328.0,2500.0,2498.78,22450181.0,0.14,1.35,175940.13,33.17,24.86,102767.83
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,3650128529.9673,5696188456.8389,4118449854.3487,7145.4619,7594.0461,6723157581.9324,4449257056.2819,4365957856.5141,3011904381.5609,5682386893.2387,4102508420.1254,39117.9475,62052.6577,6745606951.1883,4451326559.2545,4387273883.2375,2932830580.043,5679869562.1013,4100959805.2419,792384.9742,4552.9135,6714627321.2923,4446771353.2612,4347064913.7223,4014550934.6031,5793525111.4848,4122454048.4249,341828.0385,176976005.1224,6791096054.8885,4499178913.9193,4386164603.1395,3754959480.5933,5710615406.7882,4119487980.0187,9519632.6823,8655573.6525,6763532929.0168,4484228267.6319,4390345247.3166,3457342672.6019,5709340825.5889,4108851523.1719,216169.8998,9585.3091,6738059904.6971,4451020545.6383,4396699540.1407,2639330754.61,5761622682.6609,4111608849.1899,18121.0454,9545.1736,6748955083.9512,4446520861.3728,4396449307.4792,2164580413.8384,5723334296.2375,4117595693.7799,23391.8485,7967.8484,6728875764.7859,4444269940.0258,4119320423.632,21.8828,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:50:10.012,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.57,151742.49,32.93,24.86,102813.27,2500.0,2499.4,22340098.0,0.14,0.0,1.04,22160328.0,2500.0,2500.61,22450181.0,0.15,1.35,176066.03,33.2,24.86,102767.78
