component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_091225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399073116.486,6645157585.9179,4558425291.9855,8210.3384,5751.4653,6933622542.595,4606246448.2459,4487273961.7517,4347029670.3297,6647992452.8302,4561351180.1957,12464.2427,83982.9632,6928850082.9477,4652420053.8831,4813505279.767,4404226230.2383,6693417764.2688,4623618113.9122,242777.5057,4893.7655,6942741907.2616,4610265815.4382,4675677061.8405,4468673331.0742,6693825565.6873,4693183675.887,12947882.4823,8874405.1039,6954108832.8076,4645863500.7895,4782990834.5393,4403573217.5655,6659810147.8495,4576435048.8073,6310878.8999,651569.9072,6932571852.8872,4637000175.1211,4777042881.2334,4393706891.7643,6658002855.4632,4573970673.1324,915556.6833,3592.0385,6929398358.3654,4606255726.2975,4437249482.4596,4378892517.1574,6691765847.894,4644787196.6233,28562.6734,15785.9355,6932460033.1965,4717623233.1631,4815547932.7303,3030491545.5696,6659121377.5724,4563963709.6774,26535.1857,7757.0549,6936045800.1923,4638528467.1533,4294520740.821,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:09.304,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.68,146578.88,32.89,24.88,102809.97,2500.0,2497.92,22340098.0,0.16,0.0,0.07,22160328.0,2500.0,2499.23,22450181.0,0.15,1.66,169345.13,33.13,24.9,102767.41
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399072004.4482,6645712968.3963,4558425291.9855,8212.0092,5751.0532,6935441356.4062,4605978777.6876,4514140247.026,4352783890.8451,6649113478.1515,4561352907.3115,12466.8741,83874.1647,6929454243.8002,4650784543.3255,4814091405.681,4404719964.3692,6693419452.8875,4623618697.479,242798.3049,4893.4603,6943351999.3,4610266976.2043,4685641873.9292,4468171447.9331,6693260447.4462,4692906301.8242,12949554.4405,8874407.7771,6953496013.3181,4645591812.8655,4783568930.1652,4403816097.0722,6659801747.3118,4575902974.2997,6310811.4071,651555.8405,6934390947.2213,4637265615.8786,4777329398.3015,4393709668.4623,6658560389.7195,4573175757.5758,915589.207,3582.099,6930003493.1447,4606253986.6628,4468555330.178,4378168889.3808,6692897425.0739,4636091866.5886,28545.8253,15817.2845,6932467895.5185,4719025129.2105,4815842744.3837,3034808401.1673,6659120537.5892,4563961981.5668,26531.5446,7757.7088,6937871131.3167,4638799345.9472,4336870283.2768,21.641,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:10.501,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.68,146491.16,32.9,24.87,102810.8,2500.0,2500.69,22340098.0,0.13,0.0,0.08,22160328.0,2500.0,2498.68,22450181.0,0.14,1.66,169585.04,33.14,24.89,102764.61
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399561252.2938,6646270120.7243,4559211646.9099,8210.5645,5752.4713,6934832648.7809,4605978197.843,4452706192.8022,4357349782.453,6649114316.8666,4561355210.1324,12466.6685,84034.7475,6928848336.6803,4648876923.9773,4814675852.8591,4404476423.76,6692852680.4559,4629020215.0035,242803.4093,4893.4929,6942741907.2616,4609995357.205,4694807624.0085,4467919701.8465,6693827254.306,4692906301.8242,12949990.33,8874367.7014,6954108832.8076,4645592982.4561,4783284086.1123,4403324243.0988,6659237295.2541,4575639293.1393,6310938.7405,651542.4283,6934998689.1549,4637266783.4209,4777906150.2319,4393710223.8019,6658002855.4632,4572914117.5113,915297.5169,3584.1794,6930005239.7171,4605986315.6674,4497236745.1092,4379138207.7821,6692333277.0555,4638802693.2084,28598.9008,15780.0543,6931256004.8913,4719865121.8063,4815843958.7128,3050080265.4936,6659686659.9462,4562912347.3854,26536.2117,7757.1575,6937264621.0333,4638260539.5305,4374977657.6378,21.5604,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:11.700,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.68,146225.89,32.9,24.88,102811.5,2500.0,2499.68,22340098.0,0.15,0.0,0.08,22160328.0,2500.0,2500.8,22450181.0,0.14,1.66,169525.97,33.13,24.9,102768.51
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399560696.2131,6645713806.6896,4559998848.9209,8209.5017,5752.7591,6935445726.2716,4605978197.843,4483215941.2097,4361439360.5292,6647995807.1279,4561092625.6404,12466.1697,84009.1727,6927640331.7329,4657323522.5141,4815259834.8713,4404231796.9272,6692856057.4082,4633623018.89,242797.8673,4893.6381,6942136296.0371,4609994196.5063,4703173624.2884,4467919137.1619,6692697957.1163,4692627183.891,12948835.1445,8873549.2368,6952887681.7943,4645589473.6842,4783284689.1395,4403319790.7391,6659242335.1533,4575902396.7658,6310961.6367,651482.468,6933179276.6032,4637267367.1921,4777621370.9192,4393953126.7355,6658562069.5448,4572386888.2733,913644.2869,3589.9598,6929398358.3654,4606252826.9063,4523444362.0601,4380592436.7422,6693460824.0459,4641521382.5425,28526.6279,15831.5883,6930043664.3088,4721264784.5468,4815549754.1133,3064078926.9654,6659123897.522,4562649006.6225,26539.3188,7758.2842,6937870257.0379,4638257619.993,4409579093.6892,21.641,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:12.899,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.69,146149.81,32.88,24.87,102811.29,2500.0,2498.59,22340098.0,0.14,0.0,0.08,22160328.0,2500.0,2501.13,22450181.0,0.13,1.66,169190.62,33.13,24.9,102767.72
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399316058.7189,6645155909.4719,4559472866.4326,8210.9702,5751.8016,6934842261.6447,4606244128.733,4425084253.9895,4365536059.1514,6648549144.5824,4560825466.2676,12464.0633,83796.3723,6927642077.6953,4655412881.6738,4811171296.8579,4404963532.0973,6692287692.0479,4637687309.7635,242656.7159,4893.8385,6942745406.8241,4609725510.6778,4618412624.4686,4467913490.3157,6692692892.1155,4692624814.9245,12948894.2422,8872396.0492,6952888557.9113,4645587719.2982,4782996864.4477,4403808861.1822,6659795866.9355,4576164375.6498,6310906.0201,651467.2396,6932577968.0266,4636723674.9942,4777047097.085,4393706891.7643,6658560389.7195,4572649044.8433,913436.8014,3585.1571,6928191898.0269,4606787681.9579,4547868570.4456,4379137100.7915,6693457446.8085,4633106251.0964,28528.4666,15833.5061,6930647161.5721,4722949045.7221,4815549146.9856,3071367398.4846,6659681619.6237,4563172262.8578,26536.787,7758.32,6936655594.4056,4639070840.3901,4360517402.5403,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:14.099,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.69,146648.54,32.89,24.88,102811.74,2500.0,2500.67,22340098.0,0.14,0.0,0.1,22160328.0,2500.0,2499.76,22450181.0,0.14,1.67,168795.33,33.13,24.9,102767.41
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4398825753.3637,6645155909.4719,4560000575.5396,8207.5644,5752.8873,6936050170.4396,4606508930.6425,4374231108.6597,4368435205.124,6648548305.9376,4561087444.5916,12465.5771,83909.1914,6928850082.9477,4653231210.8254,4811465574.7649,4405210467.706,6692286847.8811,4632808443.4569,242597.284,4894.1373,6942741907.2616,4609992455.4582,4634363094.5425,4466901710.608,6691558912.8967,4692902748.1639,12949711.5787,8872563.978,6954099193.8311,4645584210.5263,4783282277.0307,4403317564.5592,6659789986.5591,4575898931.5622,6310507.3082,651458.0397,6931358197.2225,4636994921.4874,4776758807.5881,4393463460.6841,6657998656.2526,4572649621.9773,913281.2566,3589.2954,6928188405.7971,4606519948.9678,4569914721.9821,4380349905.8797,6692888982.6931,4636088355.7636,28527.2676,15779.2065,6930647161.5721,4723789248.3349,4815839708.561,3059799860.638,6660236074.9391,4563172262.8578,26533.7135,7757.8943,6936657342.6573,4638799345.9472,4397576799.379,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:15.307,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.69,146511.0,32.89,24.88,102811.47,2500.0,2499.3,22340098.0,0.15,0.0,0.08,22160328.0,2500.0,2500.61,22450181.0,0.13,1.66,169246.04,33.14,24.9,102766.84
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4398577305.832,6645709615.2234,4559469413.5927,8207.0568,5752.9054,6936659090.9091,4605974138.9308,4411034540.297,4371578074.9254,6647991614.2558,4561084566.2311,12464.9563,83878.3343,6928849209.814,4651596299.1158,4812342555.5151,4404471413.461,6692286847.8811,4637143275.1961,242677.2352,4893.5332,6943352874.2672,4609729572.8877,4648786120.3915,4467403873.2991,6691558912.8967,4693734375.9256,12950452.1733,8872593.7785,6954712996.2317,4645858822.1533,4783282880.0579,4402584163.3743,6659233935.3213,4575634095.6341,6310088.9681,651436.6368,6931960167.7149,4636997840.1728,4777046494.8205,4393710223.8019,6658564589.2827,4572386888.2733,913421.1368,3584.5286,6928187532.7397,4606788261.9034,4588986865.7062,4381564490.2254,6692894048.1216,4628507419.091,28508.0895,15797.1786,6930649781.6594,4724915536.5215,4814965094.3969,3056119553.0294,6659676579.3011,4564223745.6075,26531.0477,7757.503,6936654720.2797,4638798177.9958,4430060887.0517,21.3993,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:16.507,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.68,146831.09,32.89,24.87,102811.76,2500.0,2500.01,22340098.0,0.14,0.0,0.08,22160328.0,2500.0,2497.9,22450181.0,0.14,1.66,169424.22,33.13,24.9,102767.05
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399064776.2024,6645701232.2911,4559204741.6273,8212.6325,5752.0809,6936660839.1608,4606239489.7072,4361698933.0107,4372543384.5474,6649101736.1402,4560557186.4387,12465.4846,83818.3519,6929461229.4796,4650234164.6177,4812929004.8544,4404468073.2617,6693409321.1753,4640668306.6831,242671.1633,4893.467,6943963073.1537,4609191714.0536,4662194921.2321,4467151084.0108,6691556380.8238,4694010071.09,12950990.6483,8872864.0242,6954104451.4546,4645858822.1533,4783284086.1123,4402583606.9223,6658674617.8397,4575630053.1301,6309864.8147,651447.6279,6933179276.6032,4636997840.1728,4776473563.7721,4393955903.5877,6659123897.522,4572388042.4746,912106.0901,3589.5806,6928795948.6597,4606788261.9034,4607414313.9305,4382048186.098,6692890671.1693,4632022215.7264,28498.3667,15824.4027,6931255131.4525,4725196597.4659,4814676459.8762,3053280024.7228,6659673219.086,4564222017.3973,26528.0759,7757.5278,6936051044.4891,4638799345.9472,4461018112.2736,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:17.706,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.69,146498.98,32.89,24.87,102812.22,2500.0,2500.25,22340098.0,0.15,0.0,0.1,22160328.0,2500.0,2500.92,22450181.0,0.14,1.67,168725.3,33.13,24.9,102768.46
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399066444.2591,6645702070.5843,4559995395.6835,8210.9257,5752.7117,6936051044.4891,4606236010.4378,4400000000.0,4374970692.3247,6649103413.5704,4560297571.0832,12466.6933,83855.2736,6930668995.6332,4648870486.3346,4813221676.0726,4404223446.8938,6693409321.1753,4644205744.4314,242793.6002,4893.5883,6944567252.9973,4609726090.9935,4674305162.6591,4467405567.1617,6691557224.8481,4694009478.673,12950540.9953,8873545.8247,6953489879.9614,4645855313.1762,4783574357.7373,4403323130.0089,6658674617.8397,4575897198.9604,6309832.3186,651463.9929,6932569232.1132,4636994337.7503,4776762420.9575,4393959235.8103,6658007054.6737,4572388042.4746,911792.1727,3584.1916,6929394865.5257,4606518789.1441,4623284173.7103,4382778639.4859,6692888138.455,4634730622.9892,28525.7843,15816.9483,6932462653.9705,4725758224.7605,4814678887.9446,3045960152.607,6659673219.086,4563958525.3456,26535.2637,7757.8178,6936658216.7832,4639070256.3803,4406887086.0191,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:18.906,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.69,146531.68,32.9,24.87,102811.7,2500.0,2497.79,22340098.0,0.14,0.0,0.09,22160328.0,2500.0,2501.46,22450181.0,0.14,1.67,168709.62,33.14,24.9,102767.16
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4399066444.2591,6646261737.0892,4559469413.5927,8209.9724,5752.7618,6936655594.4056,4606499652.0529,4353061258.0964,4376669801.4051,6649102574.8553,4560295844.3651,12465.7748,83570.8152,6929454243.8002,4648051492.1006,4814096261.2285,4404223446.8938,6692845926.5513,4638765222.4824,242821.3966,4893.5991,6945177664.9746,4609992455.4582,4684815121.0868,4467405002.5408,6691560600.9453,4694007109.0047,12950308.793,8873486.4866,6954096565.0193,4646397028.7185,4783284086.1123,4403319790.7391,6658671258.1891,4575627743.1277,6309610.4216,651385.7715,6933169666.259,4636988500.3794,4776759409.8163,4393959235.8103,6658009574.2001,4572122453.6903,911683.5344,3583.7954,6929400104.7852,4606518209.2322,4637637703.1926,4381079240.268,6688370032.9031,4627148280.0911,28562.946,15829.247,6932460906.7878,4726318200.7497,4814386039.4537,3061352492.3506,6659675739.2473,4563693335.6373,26535.4584,7758.0181,6936656468.5315,4639609835.8741,4399798058.2524,21.5604,22.9304,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:20.107,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.69,145952.11,32.88,24.88,102811.49,2500.0,2499.74,22340098.0,0.14,0.0,0.09,22160328.0,2500.0,2499.68,22450181.0,0.14,1.67,168921.14,33.14,24.9,102767.35
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4398820749.4718,6645700393.9978,4559205892.5078,8211.2499,5753.3453,6935443104.3524,4606498492.2292,4310870297.8908,4378611987.3817,6648542435.4244,4560291815.3563,12466.54,83623.1496,6930668995.6332,4646692015.2091,4814682530.0473,4403977177.8458,6692278406.2131,4633339766.0819,242641.6137,4893.4114,6944569878.3583,4610522955.482,4694255445.0758,4467910102.2079,6692123744.4079,4693174198.8983,12950635.9687,8873484.6468,6954705109.1052,4645852389.0286,4782996261.4568,4403564868.9264,6657547866.9802,4574834574.7445,6309772.0671,651437.4897,6933175781.9326,4636986165.4311,4776759409.8163,4393471235.0067,6657449613.7051,4572384002.7701,912960.0574,3583.6568,6930612227.0742,4606517049.4085,4650713615.5741,4380109616.3428,6688937732.0283,4630393898.6617,28528.4337,15812.36,6933065699.8078,4726875929.7828,4814093226.5113,3070898636.3107,6659678259.4086,4563168231.2964,26530.3893,7757.5576,6936054540.687,4639606915.4839,4433054779.2063,21.5604,23.011,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:21.307,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.69,146015.69,32.89,24.88,102811.43,2500.0,2498.83,22340098.0,0.14,0.0,0.07,22160328.0,2500.0,2498.43,22450181.0,0.15,1.68,168254.68,33.14,24.89,102766.77
0000000027-3725-asu-nz,0000000027-3524-oms-nz,Recovery,09fa49c7-66b0-47ae-baf7-a8b98c85b720,af2543cc-bda9-48c2-99ce-ba3d90feffab,4398822417.4358,6646260898.7257,4558680667.4338,8210.3788,5753.2162,6934842261.6447,4606765064.084,4275947913.2967,4380316133.3186,6649105091.0006,4560554308.4096,12465.7446,83591.2574,6930674235.8079,4645876710.7264,4814683137.0645,4403732049.4267,6692280938.7135,4628468863.185,242923.0506,4893.4837,6943963073.1537,4610524116.3155,4702343036.6989,4467658385.0932,6692124588.5034,4692896825.3968,12951643.5355,8873898.885,6954709490.8422,4645852389.0286,4782709677.4194,4403074183.3157,6658106156.0427,4574571016.1663,6309857.7038,651470.7885,6932566611.3392,4636717254.261,4777047097.085,4392987784.5641,6657456331.8777,4572386888.2733,914562.7341,3585.7621,6930618340.6114,4606784782.2305,4662764256.3198,4380597419.8549,6689502995.5278,4623100711.8684,28554.5572,15815.6997,6933067447.1431,4727720509.4632,4814966308.5048,3083757412.6092,6659120537.5892,4563430480.3594,26534.5318,7757.3008,6936059784.9838,4639875584.1121,4464296650.7177,21.4799,22.8498,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-10ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 06:53:22.508,"{'cid': '41c7a07e-366f-4a3e-a91f-bb31bca44389', 'uuid': '8df799e3-307a-48ea-9091-3cb041509e71', 'annotationId': '09fa49c7-66b0-47ae-baf7-a8b98c85b720', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759387805610, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T06:50:06.042Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.69,146430.07,32.89,24.88,102811.92,2500.0,2501.1,22340098.0,0.14,0.0,0.08,22160328.0,2500.0,2498.99,22450181.0,0.14,1.68,169251.56,33.14,24.89,102767.1
