component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,T0_093225,H0_093225,FLW0_181225,SETP0_454625,FLW0_454625,ANLT0_454625,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_813024,FLW0_813024,ANLT0_813024,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_364625,FLW0_364625,ANLT0_364625
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,315211776.0,897846080.0,246146064.0,3588.712890625,144974976.0,254562672.0,443685536.0,14577506.0,316783456.0,910357440.0,247186624.0,3587.135009765625,145428560.0,255677152.0,447244160.0,14588977.0,315024832.0,894023872.0,245974848.0,3577.714599609375,145061232.0,253971680.0,441990784.0,14576899.0,314849120.0,888774464.0,245203056.0,3589.38720703125,144850432.0,253494928.0,439488640.0,14574306.0,316001952.0,903031168.0,246212256.0,3579.8134765625,144980288.0,254649888.0,443884000.0,14589275.0,317430816.0,917082496.0,247546832.0,3592.787109375,145277504.0,255336208.0,445603648.0,14596933.0,313463936.0,888573248.0,245654816.0,35744.83203125,144655792.0,253867488.0,441751296.0,14586445.0,313520960.0,889722304.0,245581376.0,3579.68310546875,144656176.0,253514544.0,440904768.0,14589278.0,107884,27.201465606689453,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,22.86049461364746,21.64176750183105,1010.5367431640624,194468.84375,4.412749290466309,0,8071754,True,BME690,18332,0,0,0,8068659,24484,0,49.63252639770508,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:00.869,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.63,16.91,-0.01,3700.0,3699.15,000000000DFEC3B1,0.0,0.07,22160332.0,1600.0,1600.81,22450161.0,1400.0,1400.18,21470046.0,300.0,303.49,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,315465632.0,899405760.0,246370880.0,3598.40380859375,145085856.0,254785536.0,444340928.0,14548625.0,316752672.0,907219072.0,247170144.0,3595.462158203125,145451200.0,255659088.0,447298816.0,14559236.0,314662816.0,888637376.0,245713232.0,3579.267333984375,144972032.0,253616192.0,440844192.0,14542596.0,315264960.0,889763840.0,245497776.0,3588.160888671875,144879232.0,253635232.0,440113056.0,14545264.0,316358304.0,906046656.0,246535168.0,3591.841064453125,145147136.0,254951744.0,444800384.0,14561565.0,317123744.0,911087296.0,247036960.0,3578.88525390625,145250016.0,255041568.0,444999360.0,14565835.0,313157728.0,884561216.0,245252272.0,35710.61328125,144600656.0,253527344.0,440748736.0,14552417.0,314087616.0,891347968.0,245506720.0,3576.50537109375,144732352.0,253848432.0,441884608.0,14561305.0,108183,27.201465606689453,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.86082649230957,21.635669708251957,1010.5374755859376,194642.125,4.411590099334717,0,8072195,True,BME690,18333,0,0,0,8068659,24484,0,49.63252639770508,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:01.169,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.62,16.89,-0.01,3700.0,3699.76,000000000DFEC3B1,0.0,0.05,22160332.0,1600.0,1600.97,22450161.0,1400.0,1400.27,21470046.0,300.0,300.7,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,315740992.0,901307520.0,246140880.0,3566.760986328125,145128704.0,254967120.0,444832544.0,14516165.0,315868256.0,900515456.0,246103408.0,3550.90966796875,145247440.0,255280720.0,446117312.0,14521183.0,314062336.0,885362112.0,245042672.0,3559.602294921875,144892496.0,253471664.0,440310400.0,14507858.0,314758240.0,888762496.0,245187488.0,3570.191162109375,144904096.0,253790240.0,440624384.0,14514883.0,316029632.0,906809152.0,246456592.0,3577.232177734375,145231616.0,255139120.0,445615776.0,14531910.0,315452576.0,900788672.0,246393744.0,3570.25439453125,145010864.0,254457840.0,443746368.0,14530365.0,312122176.0,877684032.0,244856736.0,35785.78515625,144552128.0,253204000.0,440104736.0,14520240.0,313644128.0,887990336.0,245518288.0,3590.7021484375,144794160.0,253782032.0,441529280.0,14529237.0,108485,27.120880126953125,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.86115837097168,21.62957191467285,1010.53662109375,195513.125,4.410431385040283,0,8072635,True,BME690,18334,0,0,0,8068659,24484,0,49.63252639770508,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:01.471,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.62,16.88,-0.01,3700.0,3700.38,000000000DFEC3B1,0.0,0.02,22160332.0,1600.0,1601.14,22450161.0,1400.0,1400.37,21470046.0,300.0,297.89,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,315435488.0,896416576.0,245324464.0,3529.001953125,145107904.0,254757952.0,443849856.0,14481604.0,315667040.0,893887360.0,245197568.0,3528.2509765625,145150752.0,254720880.0,444054304.0,14485524.0,315233472.0,889217856.0,244981520.0,3553.739501953125,145055248.0,253818944.0,440883392.0,14478948.0,315786944.0,893811776.0,245246480.0,3553.906005859375,145066880.0,254339296.0,441844416.0,14486524.0,316886016.0,908136000.0,246448528.0,3560.7666015625,145299776.0,255381104.0,446147456.0,14501311.0,314926592.0,893403008.0,245698304.0,3541.03857421875,144855712.0,254129408.0,442150144.0,14493307.0,312877440.0,879076224.0,244844608.0,35632.93359375,144580480.0,253350336.0,439739264.0,14487745.0,315371552.0,898415360.0,246087152.0,3582.71533203125,145017536.0,254461552.0,443226752.0,14501822.0,108787,27.04029083251953,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.86115837097168,21.62957191467285,1010.53662109375,195513.125,4.410431385040283,0,8072635,True,BME690,18334,0,0,0,8068659,24484,0,49.63252639770508,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:01.772,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.63,16.88,-0.01,3700.0,3700.72,000000000DFEC3B1,0.0,0.03,22160332.0,1600.0,1600.95,22450161.0,1400.0,1400.3,21470046.0,300.0,297.58,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,316354816.0,905325120.0,245866768.0,3531.5869140625,145356768.0,255291488.0,445653920.0,14454852.0,315571264.0,894382464.0,245048176.0,3518.912841796875,145196736.0,254619824.0,443755648.0,14450898.0,314866496.0,888402624.0,244883760.0,3520.10791015625,145025536.0,253646176.0,440436224.0,14444209.0,316028032.0,898363712.0,245602528.0,3532.483642578125,145247968.0,254812912.0,443233440.0,14456525.0,317112032.0,912022720.0,246667488.0,3532.09814453125,145427152.0,255787632.0,447485472.0,14470483.0,314142784.0,891391680.0,245181152.0,3515.6103515625,144718256.0,253779216.0,441502368.0,14457095.0,312704480.0,877782656.0,244390672.0,35337.26171875,144550368.0,253021200.0,438955680.0,14452425.0,315614848.0,899039168.0,245825120.0,3533.8359375,145070576.0,254547904.0,443415648.0,14469038.0,109086,27.120880126953125,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.861492156982425,21.61739158630371,1010.5341186523438,196039.484375,4.408031463623047,0,8073075,True,BME690,18335,0,0,0,8068659,24484,0,49.63252639770508,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:02.070,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.63,16.87,-0.01,3700.0,3700.92,000000000DFEC3B1,0.0,0.05,22160332.0,1600.0,1600.57,22450161.0,1400.0,1400.16,21470046.0,300.0,298.47,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,316061472.0,905716032.0,246329504.0,3541.370849609375,145471296.0,255593808.0,446675136.0,14430388.0,314188704.0,887223296.0,244740240.0,3518.851806640625,145123376.0,254276544.0,442964288.0,14420241.0,313768736.0,883436096.0,244816928.0,3520.521484375,145030240.0,253623808.0,440157056.0,14415503.0,316442496.0,900784000.0,246168816.0,3547.818359375,145483776.0,255186688.0,444244896.0,14430946.0,316795648.0,908394688.0,246785008.0,3530.232666015625,145593440.0,256001184.0,448134688.0,14443562.0,313566752.0,887861376.0,245003776.0,3512.82177734375,144751680.0,253696560.0,441443104.0,14426810.0,312333280.0,876788992.0,244390352.0,35209.62890625,144637840.0,253298128.0,440012512.0,14423422.0,315614176.0,899236608.0,245864112.0,3520.7431640625,145179392.0,254821504.0,444094688.0,14439741.0,109387,27.120880126953125,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.862157821655277,21.611278533935547,1010.5340576171876,195338.296875,4.406951904296875,0,8073515,True,BME690,18336,0,0,0,8068659,24484,0,49.63252639770508,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:02.372,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.63,16.87,-0.01,3700.0,3701.13,000000000DFEC3B1,0.0,0.07,22160332.0,1600.0,1600.19,22450161.0,1400.0,1400.02,21470046.0,300.0,299.38,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,316166368.0,903690432.0,246591280.0,3549.307861328125,145655296.0,255454864.0,445817184.0,14406730.0,313966400.0,883714880.0,244768544.0,3535.4072265625,145209184.0,254086496.0,442105024.0,14395323.0,314623712.0,889258944.0,245463488.0,3548.39892578125,145197424.0,253980688.0,441151744.0,14395279.0,317198720.0,904060928.0,246842880.0,3555.450927734375,145735168.0,255467664.0,444987296.0,14410700.0,317208416.0,907292544.0,247071888.0,3549.906494140625,145698464.0,255747456.0,447059168.0,14417955.0,314053312.0,889163456.0,245247008.0,3540.71533203125,144900144.0,253725952.0,441700672.0,14402831.0,313539424.0,885102336.0,245046176.0,35432.90625,144912688.0,253721136.0,441481792.0,14403706.0,316262624.0,905333696.0,246519952.0,3549.64013671875,145405040.0,255225280.0,445258432.0,14418145.0,109687,26.959705352783203,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.862157821655277,21.611278533935547,1010.5340576171876,195338.296875,4.406951904296875,0,8073515,True,BME690,18336,0,0,0,8073678,24484,0,50.05313873291016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:02.673,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.63,16.86,-0.01,3700.0,3701.11,000000000DFEC3B1,0.0,0.07,22160332.0,1600.0,1599.93,22450161.0,1400.0,1399.91,21470046.0,300.0,300.04,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,315987744.0,901811264.0,246576480.0,3540.2998046875,145699984.0,255345520.0,445352320.0,14382808.0,314085888.0,884065728.0,244641488.0,3534.50244140625,145238864.0,253850880.0,441483104.0,14370551.0,314866528.0,890688320.0,245442480.0,3535.85009765625,145298304.0,253893376.0,440766592.0,14371107.0,316798080.0,902619840.0,246375072.0,3527.898681640625,145758288.0,255179520.0,444286720.0,14385388.0,316465344.0,900867584.0,246365488.0,3525.208251953125,145625568.0,255113392.0,445202400.0,14389198.0,313358944.0,883552448.0,244767968.0,3527.438720703125,144938848.0,253324752.0,440503264.0,14377354.0,314169760.0,888681024.0,245380032.0,35487.46875,145156080.0,253968304.0,442278496.0,14384588.0,316784256.0,907186944.0,246806224.0,3551.798095703125,145624032.0,255280816.0,445595520.0,14397731.0,109989,27.120880126953125,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,22.862157821655277,21.611278533935547,1010.5324096679688,196745.71875,4.406951904296875,0,8073955,True,BME690,18337,0,0,0,8073678,24484,0,50.05313873291016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:02.974,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.62,16.85,-0.01,3700.0,3700.59,000000000DFEC3B1,0.0,0.05,22160332.0,1600.0,1599.95,22450161.0,1400.0,1399.89,21470046.0,300.0,300.15,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,315575712.0,900992192.0,246705440.0,3544.542724609375,145742512.0,255179264.0,444924288.0,14356810.0,313900288.0,885984256.0,244884960.0,3540.61572265625,145232560.0,253526624.0,440464032.0,14344213.0,314544384.0,891311488.0,245599568.0,3540.4970703125,145431424.0,254054032.0,441145280.0,14349563.0,316875712.0,903901696.0,246443248.0,3544.995849609375,145832048.0,254957120.0,443435968.0,14359974.0,316062816.0,900635520.0,246483664.0,3538.744140625,145646640.0,255009936.0,444764352.0,14364430.0,314226560.0,887941888.0,245176048.0,3546.67724609375,145140224.0,253655664.0,441034464.0,14357283.0,314474208.0,891131200.0,245715232.0,35436.9921875,145268624.0,254281024.0,443136480.0,14364343.0,317714080.0,911595008.0,247221072.0,3552.234375,145836704.0,255573904.0,446395584.0,14378868.0,110292,27.201465606689453,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.862157821655277,21.5991153717041,1010.53076171875,195688.265625,4.404471397399902,0,8074396,True,BME690,18338,0,0,0,8073678,24484,0,50.05313873291016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:03.277,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.62,16.84,-0.01,3700.0,3700.06,000000000DFEC3B1,0.0,0.03,22160332.0,1600.0,1599.97,22450161.0,1400.0,1399.86,21470046.0,300.0,300.27,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,315256448.0,898302784.0,246371792.0,3552.076904296875,145763632.0,254693152.0,443509184.0,14334176.0,313173600.0,878549952.0,244448240.0,3543.830322265625,145283120.0,253160592.0,439486816.0,14322040.0,315239552.0,896708608.0,246307952.0,3569.979248046875,145749104.0,254469776.0,442185472.0,14332693.0,316624512.0,901297088.0,246961696.0,3565.4091796875,146067984.0,255321248.0,444534080.0,14342767.0,315711680.0,899028608.0,246914496.0,3560.89599609375,145768752.0,254953600.0,444288480.0,14341722.0,314474368.0,892632128.0,245975520.0,3562.990234375,145324896.0,253882048.0,441517280.0,14336244.0,314783808.0,894851520.0,246436144.0,35579.19921875,145569552.0,254956000.0,444876320.0,14346480.0,316906336.0,908151232.0,247347504.0,3548.450439453125,145880352.0,255633984.0,446603776.0,14356295.0,110591,26.959705352783203,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,22.86282157897949,21.599082946777344,1010.5307006835938,195338.296875,4.404633045196533,0,8074836,True,BME690,18339,0,0,0,8073678,24484,0,50.05313873291016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:03.578,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.62,16.85,-0.01,3700.0,3699.53,000000000DFEC3B1,0.0,0.01,22160332.0,1600.0,1600.0,22450161.0,1400.0,1399.84,21470046.0,300.0,300.39,000000000DFEC3B8
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,333ef77c-2f7d-4b9d-9af6-593bf400cde5,f07410b8-5d79-460a-bd0e-b42e6a0f7a3f,314513792.0,893380736.0,246111168.0,3552.9560546875,145596272.0,254411584.0,442994208.0,14313569.0,313283840.0,880224512.0,244580080.0,3564.450439453125,145299232.0,253303200.0,440356608.0,14304799.0,315227808.0,897165248.0,246147696.0,3559.888671875,145740368.0,254643536.0,443149152.0,14313949.0,315544480.0,893442688.0,246352944.0,3546.1748046875,145810048.0,254783712.0,443652000.0,14320052.0,315198688.0,895046848.0,246678976.0,3557.9375,145646704.0,254505120.0,443055104.0,14318997.0,315006144.0,895434176.0,246384320.0,3570.97607421875,145493744.0,254211824.0,442951136.0,14321808.0,315398368.0,899134848.0,246851392.0,35665.74609375,145738992.0,255222880.0,445979104.0,14330386.0,316580320.0,906368576.0,247107392.0,3550.831298828125,145851216.0,255327184.0,445733632.0,14333853.0,110892,27.201465606689453,28.89377212524414,0,0,0,0,0,0,0,0,0,0,0,1,22.86282157897949,21.599082946777344,1010.5307006835938,195338.296875,4.404633045196533,0,8074836,True,BME690,18339,0,0,0,8073678,24484,0,50.05313873291016,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-0ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 5, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:47:03.876,"{'cid': '84571c63-9063-4444-bcad-1af6c65709cb', 'uuid': '5575110f-6b65-4e43-8efb-276139241657', 'annotationId': '333ef77c-2f7d-4b9d-9af6-593bf400cde5', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413197222, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:46:37.446Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",22.61,16.85,-0.0,3700.0,3699.7,000000000DFEC3B1,0.0,0.01,22160332.0,1600.0,1600.38,22450161.0,1400.0,1399.68,21470046.0,300.0,302.1,000000000DFEC3B8
