component_sn,product_sn,event_name,annotation_id,configuration_id,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8,G1,G2,G3,G4,G5,G6,G7,G8,H1,H2,H3,H4,H5,H6,H7,H8,ASELT,BT1,BT2,DPP0,DPT0,DPSN,DPPID,PZTGTF,PZFLOW0,PZEF0,PZVMV,PZBV0,PZEN,PZDM,PZCAL,AQT0,AQH0,AQP0,AQGR0,AQAH0,AQBSTAT,AQBTS,AQBVAL,AQSENS,AQSID,TRHT0,TRHH0,TRHSN,SYSUT,SYSHF,SYSHA,SYSCL,SYSRC,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,SETP0_184324,FLW0_184324,ANLT0_184324,SETP0_813024,FLW0_813024,ANLT0_813024,T0_093225,H0_093225,SETP0_184225,FLW0_184225,ANLT0_184225,SETP0_364625,FLW0_364625,ANLT0_364625,SETP0_454625,FLW0_454625,ANLT0_454625,FLW0_181225
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,308772544.0,899446336.0,241607744.0,3424.581298828125,139695408.0,252811968.0,444220128.0,15174652.0,306565440.0,888479360.0,240584416.0,3433.250732421875,139302176.0,251979088.0,441978144.0,15175868.0,307885984.0,904463872.0,241582832.0,3446.45703125,139562672.0,252182368.0,444188320.0,15194026.0,312792224.0,921982208.0,242741200.0,3454.27685546875,140199408.0,254488352.0,448316864.0,15221009.0,307760288.0,882914432.0,240055984.0,3437.31494140625,139514704.0,252221104.0,441136704.0,15211484.0,307811936.0,890244224.0,241866976.0,3455.1650390625,139618160.0,252446880.0,441341568.0,15223254.0,306957152.0,885758144.0,241320080.0,34755.984375,140105392.0,253646352.0,445395232.0,15248708.0,310957088.0,910180608.0,243014752.0,3462.67431640625,140327088.0,253908240.0,446459232.0,15264494.0,101432,26.959705352783203,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.68291664123535,22.14851951599121,1010.6004028320312,195688.265625,4.47042989730835,0,7885484,True,BME690,17909,0,0,0,7883327,24484,0,49.323360443115234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:54.510,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1401.3,21470046.0,1600.0,1601.34,22450161.0,22.53,17.01,0.0,0.37,22160332.0,300.0,299.93,000000000DFEC3B8,3700.0,3698.33,000000000DFEC3B1,-0.0
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,308400256.0,893017728.0,240954080.0,3392.7080078125,139542896.0,252552896.0,443248032.0,15057341.0,307225024.0,890610048.0,240662384.0,3410.4921875,139347456.0,252335072.0,442511456.0,15063503.0,308473408.0,905257024.0,241748336.0,3419.31201171875,139630512.0,252598560.0,444665760.0,15080597.0,312233792.0,915176832.0,242425040.0,3416.742919921875,140061488.0,254132560.0,446590688.0,15101553.0,308067392.0,879141248.0,239924704.0,3420.64111328125,139480240.0,252183440.0,440542560.0,15094782.0,309135008.0,896382912.0,242244816.0,3434.28662109375,139714672.0,253143232.0,443291360.0,15113330.0,307954336.0,887136128.0,241401888.0,34380.91015625,140092416.0,253955632.0,446105888.0,15134561.0,310704192.0,903621568.0,242455248.0,3416.356201171875,140068784.0,253575120.0,445700192.0,15145053.0,101734,26.879119873046875,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.683582305908203,22.13633155822754,1010.5986938476562,195863.71875,4.468140125274658,0,7885925,True,BME690,17910,0,0,0,7883327,24484,0,49.323360443115234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:54.815,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1401.39,21470046.0,1600.0,1601.27,22450161.0,22.54,16.99,0.0,0.35,22160332.0,300.0,300.3,000000000DFEC3B8,3700.0,3697.89,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,308523456.0,889342016.0,240554016.0,3369.126220703125,139383968.0,252369520.0,442687392.0,14951446.0,308669696.0,896432576.0,240832944.0,3387.742919921875,139369024.0,252621536.0,443366496.0,14962233.0,309769888.0,910064704.0,241968128.0,3396.366943359375,139677408.0,252946784.0,445568608.0,14978353.0,312192736.0,912410688.0,242017264.0,3381.453369140625,139911600.0,253746944.0,445373216.0,14991107.0,308342784.0,878493952.0,239758400.0,3386.97021484375,139401648.0,252013136.0,439795392.0,14985195.0,310145344.0,900573440.0,242413328.0,3407.023193359375,139794096.0,253449216.0,443915712.0,15007919.0,309362816.0,895182336.0,241935616.0,34215.2421875,140246960.0,254481712.0,447534720.0,15029247.0,310766592.0,902517824.0,242421664.0,3401.9580078125,139989008.0,253728960.0,445865856.0,15034384.0,102034,27.04029083251953,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.684246063232425,22.13630104064941,1010.596923828125,196568.6875,4.468303203582764,0,7886365,True,BME690,17911,0,0,0,7883327,24484,0,49.323360443115234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:55.112,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1401.46,21470046.0,1600.0,1600.89,22450161.0,22.55,16.99,0.0,0.33,22160332.0,300.0,300.48,000000000DFEC3B8,3700.0,3697.6,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,308699616.0,887469952.0,240682144.0,3361.725830078125,139410432.0,252315648.0,442160000.0,14856651.0,309427232.0,900718592.0,241393040.0,3374.83984375,139547584.0,253174192.0,444903328.0,14871938.0,310709152.0,914377280.0,242378240.0,3373.027099609375,139823744.0,253315328.0,446339584.0,14886467.0,311936128.0,908970112.0,241849712.0,3364.54052734375,139857504.0,253492720.0,444260384.0,14892380.0,308661440.0,879329152.0,240114064.0,3372.886962890625,139439264.0,252180944.0,440053952.0,14889292.0,310986048.0,906187520.0,243112944.0,3385.8466796875,139945296.0,254026000.0,445308800.0,14912838.0,309740000.0,896277184.0,242177872.0,33863.8671875,140279152.0,254859904.0,448090336.0,14932075.0,310561536.0,899366016.0,242151568.0,3365.574462890625,139842720.0,253480448.0,444723296.0,14930257.0,102335,27.04029083251953,28.652013778686523,0,0,0,0,0,0,0,0,0,0,0,1,22.684246063232425,22.13630104064941,1010.596923828125,196568.6875,4.468303203582764,0,7886365,True,BME690,17911,0,0,0,7883327,24484,0,49.323360443115234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:55.416,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1401.54,21470046.0,1600.0,1600.51,22450161.0,22.55,17.0,0.0,0.31,22160332.0,300.0,300.65,000000000DFEC3B8,3700.0,3697.3,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,309505760.0,891272128.0,241073088.0,3357.074951171875,139522736.0,252748704.0,443699072.0,14771806.0,310098272.0,905393152.0,241914864.0,3362.98681640625,139684576.0,253428912.0,445972480.0,14785995.0,309723200.0,905542784.0,241962704.0,3342.07470703125,139717744.0,252810752.0,444693024.0,14791685.0,310699360.0,899896320.0,241378016.0,3338.834228515625,139761520.0,252951984.0,442456512.0,14797517.0,308838912.0,880237184.0,240329424.0,3358.4892578125,139598048.0,252229264.0,439987360.0,14799876.0,311356512.0,905788672.0,243339360.0,3365.558349609375,140105360.0,254108848.0,445321664.0,14821458.0,309793728.0,892832128.0,242092080.0,33639.33203125,140352512.0,254492592.0,446709856.0,14836614.0,311341856.0,901183872.0,242586912.0,3372.98828125,140038544.0,253607552.0,444628448.0,14839928.0,102639,27.04029083251953,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.684579849243164,22.124128341674805,1010.594482421875,196568.6875,4.46593189239502,0,7886806,True,BME690,17912,0,0,0,7883327,24484,0,49.323360443115234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:55.718,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1401.34,21470046.0,1600.0,1600.13,22450161.0,22.56,17.0,0.0,0.3,22160332.0,300.0,300.77,000000000DFEC3B8,3700.0,3697.09,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,310180896.0,896068160.0,241456960.0,3331.36279296875,139700112.0,253131312.0,444570912.0,14691133.0,310475456.0,905437184.0,242172016.0,3339.849365234375,139830192.0,253704048.0,446337888.0,14703728.0,309799200.0,899529216.0,241806000.0,3330.7451171875,139713072.0,252774816.0,444529184.0,14707538.0,311063392.0,899563264.0,241426960.0,3335.930908203125,139794512.0,252957232.0,442329024.0,14711144.0,309825472.0,885379968.0,240832352.0,3347.0703125,139794960.0,252704112.0,441235040.0,14718264.0,311462624.0,904755264.0,243350272.0,3341.3740234375,140175488.0,254156080.0,445795104.0,14737592.0,309345792.0,887866816.0,241758016.0,33375.6328125,140234032.0,253953376.0,444939552.0,14746155.0,311495744.0,898763712.0,242217552.0,3334.87451171875,139997184.0,253435264.0,444056320.0,14751867.0,102938,26.959705352783203,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.684579849243164,22.11804962158203,1010.591064453125,197278.734375,4.464704990386963,0,7887248,True,BME690,17913,0,0,0,7883327,24484,0,49.323360443115234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:56.019,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1400.48,21470046.0,1600.0,1599.77,22450161.0,22.56,16.99,0.0,0.29,22160332.0,300.0,300.74,000000000DFEC3B8,3700.0,3697.21,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,310896288.0,895755840.0,241697984.0,3332.127685546875,139640624.0,253119328.0,444280992.0,14613456.0,311277984.0,904637632.0,242577584.0,3335.648681640625,139822080.0,253956224.0,447041472.0,14627537.0,309931872.0,895863488.0,241978640.0,3324.09033203125,139552544.0,252581344.0,443837920.0,14625424.0,311527392.0,900207872.0,241810816.0,3326.884033203125,139778384.0,253080496.0,442677376.0,14632007.0,310792512.0,890941376.0,241586000.0,3338.428466796875,139902240.0,253222464.0,442779264.0,14642022.0,312216992.0,908324736.0,243669952.0,3337.48291015625,140225952.0,254376112.0,446323776.0,14658514.0,309282592.0,886355392.0,241700832.0,33267.7265625,140131104.0,253671456.0,443994912.0,14662249.0,311465664.0,898212224.0,242200496.0,3325.98876953125,139953264.0,253417504.0,443776448.0,14669180.0,103241,27.120880126953125,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.684579849243164,22.11804962158203,1010.591064453125,197278.734375,4.464704990386963,0,7887248,True,BME690,17913,0,0,0,7883327,24484,0,49.323360443115234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:56.318,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1399.63,21470046.0,1600.0,1599.42,22450161.0,22.56,16.98,0.0,0.28,22160332.0,300.0,300.72,000000000DFEC3B8,3700.0,3697.33,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,311722240.0,902948352.0,242421760.0,3325.434814453125,139748816.0,253683504.0,445903552.0,14548202.0,312124640.0,910796032.0,243148848.0,3328.820068359375,139915168.0,254413936.0,448294816.0,14560764.0,309710784.0,894006208.0,242049904.0,3315.43115234375,139481504.0,252681232.0,443936256.0,14553456.0,311323904.0,898413440.0,241718672.0,3314.03369140625,139594368.0,252874112.0,442249408.0,14558144.0,311013696.0,891964736.0,241806528.0,3324.692626953125,139832496.0,253247536.0,442734752.0,14570268.0,312838560.0,909410432.0,243864416.0,3334.47607421875,140209856.0,254447200.0,446388704.0,14587678.0,309760352.0,889210112.0,241993136.0,33292.9453125,140031712.0,253761824.0,444050976.0,14587808.0,311206144.0,895073472.0,242189152.0,3322.42626953125,139797632.0,253458656.0,443985792.0,14595189.0,103540,27.04029083251953,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.685243606567383,22.111940383911133,1010.5910034179688,195338.296875,4.4636406898498535,0,7887689,True,BME690,17914,0,0,0,7883327,24484,0,49.323360443115234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:56.621,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1398.76,21470046.0,1600.0,1599.06,22450161.0,22.55,16.96,0.0,0.28,22160332.0,300.0,300.69,000000000DFEC3B8,3700.0,3697.44,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,311956448.0,904221248.0,242553248.0,3317.009033203125,139821808.0,253610928.0,445352096.0,14481280.0,311415264.0,903407488.0,242546704.0,3298.85791015625,139795152.0,253956464.0,446530752.0,14488324.0,310159744.0,892288832.0,241918752.0,3312.070068359375,139484800.0,252522640.0,443128672.0,14483380.0,312424768.0,901210560.0,242200368.0,3325.399658203125,139823968.0,253554656.0,444296608.0,14495710.0,311752416.0,896964672.0,242378192.0,3324.033935546875,139986624.0,253856448.0,444681536.0,14506934.0,312512256.0,904704896.0,243564224.0,3308.049072265625,140104640.0,254067072.0,445056640.0,14515829.0,309860512.0,888541120.0,241773312.0,33112.015625,139889472.0,253475536.0,443200736.0,14516681.0,311774400.0,897182144.0,242515664.0,3324.016357421875,139837520.0,253537520.0,443910624.0,14526803.0,103844,27.04029083251953,28.652013778686523,0,0,0,0,0,0,0,0,0,0,0,1,22.685243606567383,22.10586166381836,1010.58935546875,196745.71875,4.462413787841797,0,7888130,True,BME690,17915,0,0,0,7883327,24484,0,49.323360443115234,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:56.923,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1399.38,21470046.0,1600.0,1599.52,22450161.0,22.55,16.95,0.0,0.29,22160332.0,300.0,300.04,000000000DFEC3B8,3700.0,3699.25,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,311125760.0,899795328.0,242546064.0,3293.47314453125,139747904.0,253492400.0,444649952.0,14415272.0,310918944.0,900534656.0,242455088.0,3291.6044921875,139715616.0,253876704.0,445946720.0,14422892.0,309792032.0,888754112.0,241785984.0,3294.5478515625,139447696.0,252442928.0,442570944.0,14417193.0,312153920.0,900625024.0,242465520.0,3301.147216796875,139847392.0,253739536.0,444767520.0,14433173.0,311360576.0,894069824.0,242350480.0,3299.0498046875,139905600.0,253928640.0,444590848.0,14442178.0,311534400.0,894113280.0,243070960.0,3296.315185546875,139951184.0,253686048.0,443810720.0,14448124.0,311078816.0,894791040.0,242234560.0,33155.3828125,140069488.0,253960992.0,444469120.0,14456686.0,312080320.0,897940288.0,242517280.0,3302.57568359375,139883072.0,253810928.0,444673664.0,14463235.0,104145,27.04029083251953,28.732601165771484,0,0,0,0,0,0,0,0,0,0,0,1,22.685243606567383,22.10586166381836,1010.58935546875,196745.71875,4.462413787841797,0,7888130,True,BME690,17915,0,0,0,7888332,24484,0,49.64551162719727,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:57.227,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1400.08,21470046.0,1600.0,1600.02,22450161.0,22.54,16.97,0.0,0.31,22160332.0,300.0,299.33,000000000DFEC3B8,3700.0,3701.37,000000000DFEC3B1,-0.01
0000000054-0926-asu-nz,0000000009-1625-oms-nz,recoveryOff,3e4eb34a-5f9f-493d-93e9-6da167ec86e4,abf3d6e6-cbae-42a9-8225-203c3276d984,312041504.0,903284352.0,243018304.0,3315.419189453125,139826048.0,253873488.0,445969056.0,14360653.0,311302848.0,900973312.0,242667648.0,3305.482666015625,139709152.0,253814640.0,445792800.0,14363760.0,310057600.0,887181760.0,242088016.0,3309.34765625,139519776.0,252506944.0,442733536.0,14358097.0,313327008.0,906537024.0,243134496.0,3320.402099609375,139998576.0,254136656.0,446096832.0,14376520.0,312577312.0,899625984.0,242871152.0,3313.212646484375,140061088.0,254412544.0,446054912.0,14384795.0,311475040.0,892150400.0,242894016.0,3292.041748046875,139868304.0,253380656.0,442647136.0,14382918.0,310809952.0,892949888.0,242277984.0,33006.63671875,139975392.0,253768688.0,443843456.0,14392238.0,312522208.0,900555520.0,243063072.0,3313.6728515625,140031728.0,254216096.0,445437888.0,14403037.0,104442,26.879119873046875,28.81318664550781,0,0,0,0,0,0,0,0,0,0,0,1,22.685577392578125,22.09368896484375,1010.5885009765624,197814.65625,4.460041046142578,0,7888571,True,BME690,17916,0,0,0,7888332,24484,0,49.64551162719727,13,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'ABGv5MUXOff-20ppb-3AH-75ccm-Maxwell-Q126', 'Trial_Details': {'RH': 0, 'group': 35, 'detail': 'N/A', 'trialnum': 4, 'TrialName': 'ASAU540926', 'identifier': 'JH9GX', 'Concentration': 0}, 'Experiment_Rig': 'DA9'}",,2026-03-13 14:43:57.521,"{'cid': 'a3e071bd-fe9a-41e1-8f7d-fcb59c29c8b3', 'uuid': '79a6031b-4a1e-42c3-89d8-503403f3a816', 'annotationId': '3e4eb34a-5f9f-493d-93e9-6da167ec86e4', 'name': 'recoveryOff', 'description': 'recoveryOff', 'labels': 'recoveryOff', 'metadata': {'Length': 60, 'Progress': 53, 'startTime': 1773413017302, 'Notification': 'Event recoveryOff Started.'}, 'createdAt': '2026-03-13T14:43:37.527Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",1400.0,1400.76,21470046.0,1600.0,1600.51,22450161.0,22.54,16.98,0.0,0.32,22160332.0,300.0,298.65,000000000DFEC3B8,3700.0,3703.42,000000000DFEC3B1,-0.01
