component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_183425,FLW0_183425,ANLT0_183425,SETP0_093324,FLW0_093324,ANLT0_093324,FLW0_091225,SETP0_453624,FLW0_453624,ANLT0_453624,FLW0_093125
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3664035144.5087,5701545323.741,4116346053.863,7154.3449,7613.5409,6718021549.1643,4444780537.0256,4350643640.3509,3103077736.8545,5682011041.0095,4100413278.7819,39190.3913,62853.7862,6738130530.9735,4447087492.9893,4383880234.2283,2922970209.3101,5679077749.9104,4099082060.5747,801633.9885,4557.1853,6715756933.2542,4443041017.595,4342550618.3649,4046857638.8889,5793161549.7076,4119929229.3282,345682.5355,174798282.0236,6782382012.848,4494861111.1111,4385460071.8431,3699283779.9981,5711499099.0991,4118045253.5761,9593590.4244,8723357.464,6761277431.4747,4470359156.5178,4388687019.5233,3442751292.8599,5718022366.5224,4108243046.9074,216965.554,10267.1898,6734625786.6984,4445294612.3227,4388928709.6953,2632377278.1695,5754538193.436,4108867092.2207,18189.3873,10319.6452,6740336227.443,4441544364.7771,4382610592.5885,2179577247.4232,5731653287.0471,4114203907.7115,23469.0288,7997.121,6733458333.3333,4441293340.0549,4104176796.1517,22.1245,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:27:54.712,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,155198.15,33.1,25.1,102614.72,0.5,132157.06,32.91,25.1,102660.79,15.0,14.99,22160328.0,2500.0,2496.91,22450181.0,0.15,2485.0,2485.98,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3663016041.7919,5699905782.5086,4115920149.7193,7154.5579,7613.5877,6718025791.1258,4444781097.5952,4351122930.1458,3095893827.4501,5682414856.2415,4100408617.743,39193.82,62726.4001,6736410038.2816,4446836408.502,4385577231.2794,2926982478.1902,5679488318.7616,4099295847.5717,802480.0482,4557.018,6716331636.9805,4443040457.2453,4344693128.9351,4046654071.9939,5793160818.7134,4119716932.0429,345784.9115,174748780.5956,6780644802.1922,4494862244.898,4385463940.315,3729658256.4489,5711902839.8443,4118043172.9519,9594564.8284,8723905.2842,6761276577.5766,4469350620.0676,4388689784.857,3451776393.1855,5715543776.1431,4108243046.9074,217603.3047,10311.7132,6731766556.1506,4446292827.9033,4383355059.6553,2628341303.0484,5756631074.3081,4108656979.7613,18166.5947,10343.6403,6736897226.4761,4441293900.1848,4376567394.6614,2176081609.0689,5731239514.0295,4114423426.7006,23469.1825,7997.3167,6732316782.8601,4441293900.1848,4105670599.1928,22.1245,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:27:55.904,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,155032.78,33.1,25.1,102614.93,0.5,132060.88,32.94,25.1,102661.23,15.0,15.0,22160328.0,2500.0,2499.11,22450181.0,0.14,2485.0,2486.47,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3663525984.8345,5699501618.123,4116134130.4913,7154.6347,7613.249,6718031729.8719,4444037103.4637,4353275549.9479,3085492655.9395,5682008890.1635,4100406546.1702,39196.4206,62770.5847,6735270051.884,4447587502.8046,4383884653.6294,2930572560.0503,5679491185.3232,4099083096.0393,802766.1278,4557.2056,6715194199.4573,4443290557.5792,4347314013.3669,4046446441.3356,5793586519.4824,4119715371.0063,345782.4023,174739164.3117,6779484589.0411,4494861678.0045,4385221595.9328,3758927842.8768,5711503423.4234,4118047854.3563,9594514.2293,8722973.5129,6760134039.1019,4471118254.1025,4388941924.7788,3458881854.6979,5712663446.9833,4108029886.3695,216302.4902,10303.5581,6736347937.0481,4446543853.7461,4384324309.3923,2621526563.328,5758304148.8048,4108868649.1255,18210.7129,10339.7472,6740340483.4866,4440797535.7043,4378503641.5802,2180543975.7375,5730825077.7352,4114636212.4519,23464.1557,7997.1364,6731749553.6853,4441045704.0439,4098236661.3295,22.2051,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:27:57.103,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,155045.92,33.09,25.1,102615.2,0.5,132060.88,32.92,25.11,102660.47,15.0,15.02,22160328.0,2500.0,2498.71,22450181.0,0.14,2485.0,2484.8,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3664372658.743,5698682677.7882,4116133090.72,7155.0589,7613.8449,6718035123.4411,4443539565.1199,4354950060.3666,3076354348.755,5682414856.2415,4100193682.03,39196.4703,62754.7555,6734124500.3827,4447336922.9906,4383399248.7848,2919299487.5198,5679893212.9291,4099506549.9922,803465.2427,4557.0526,6715762869.9856,4443040457.2453,4345169468.3239,4046238831.8783,5794857414.4487,4119930270.0734,345763.9551,174687523.9789,6779488869.863,4494865079.3651,4385223253.7577,3754647680.4246,5711501981.982,4117827421.2005,9594695.4271,8722784.6016,6760130624.0929,4469857368.3617,4388453710.8727,3465101692.6912,5710603112.8405,4107602594.0337,217372.5805,10318.4898,6733482993.1973,4446042951.6654,4385533020.1713,2618828706.6142,5759561046.5116,4109081897.4465,18194.5201,10289.4852,6736904883.4439,4441047944.4382,4379955293.0787,2179944321.9405,5730413593.637,4114637251.8449,23459.2378,7996.489,6731179870.7922,4440798095.7715,4099720471.2204,22.044,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:27:58.308,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,154832.29,33.09,25.11,102615.74,0.5,132060.88,32.91,25.11,102660.35,15.0,15.01,22160328.0,2500.0,2499.09,22450181.0,0.15,2485.0,2485.08,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3659621726.4791,5697457225.018,4115917550.4263,7154.6708,7613.3618,6716893714.4796,4444037663.939,4356386144.0492,3065840656.5754,5682416290.2416,4100189539.0989,39191.3017,62776.2723,6732403502.8056,4447335801.2227,4385578336.5571,2920164484.6026,5679489035.402,4100140859.6582,804763.6377,4557.1692,6714623081.489,4443039336.546,4347553278.9131,4045408605.9925,5794858145.6566,4119931831.1911,345745.1196,174773788.9193,6784715962.6424,4495119904.7565,4384499696.1158,3780677068.4226,5711093975.209,4117824820.5555,9594689.694,8722456.2863,6760704405.7377,4471875916.5257,4389185795.6745,3471346069.582,5716372619.7346,4108665282.823,217042.122,10284.2785,6731764855.9041,4445546086.5665,4386261330.975,2609035469.4093,5752870934.9593,4109294129.8593,18187.692,10323.0112,6735182444.5011,4441296700.8346,4381162148.733,2177413138.0431,5730000000.0,4114425505.3786,23458.585,7996.967,6730606034.8491,4440301842.4147,4096538282.8231,22.2051,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:27:59.510,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,155088.0,33.08,25.11,102616.92,0.5,132184.99,32.91,25.1,102660.69,15.0,14.96,22160328.0,2500.0,2499.33,22450181.0,0.14,2485.0,2483.56,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3658431988.1799,5697450754.8526,4115699953.2152,7153.7045,7613.8009,6716886080.2443,4444285073.7066,4353514373.4913,3043972170.9717,5682410554.2411,4100187467.6334,39195.8792,62801.598,6731259775.5865,4446837530.1441,4387031345.0163,2917894310.1415,5680295298.1651,4100351131.5967,805007.8915,4557.0253,6715189111.2619,4443038776.1963,4345884446.8784,4045198040.0163,5795276782.4497,4119927147.8379,345760.4737,174737119.984,6782968990.92,4495119337.8309,4384011933.0424,3768963040.4795,5710684586.0056,4118040572.1717,9594500.3959,8721787.8533,6758973965.0021,4473393139.2462,4389188561.3142,3473481673.0972,5714720940.2942,4108660612.3508,217640.5716,10291.6108,6729475652.2478,4445048211.6829,4386988224.8881,2604123317.8692,5754958971.7522,4109506384.304,18195.8639,10325.9145,6733460884.3537,4441545485.0997,4382372984.3163,2178979777.3859,5729584297.2817,4114635173.0589,23467.4089,7996.3731,6730029746.7279,4440549395.1613,4094624832.284,22.2857,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:28:00.703,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,155104.52,33.1,25.11,102616.0,0.5,131941.41,32.93,25.1,102660.22,15.0,15.0,22160328.0,2500.0,2499.23,22450181.0,0.14,2485.0,2485.33,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3659789838.3372,5697039033.8581,4115696834.2257,7153.8403,7613.792,6716315521.6285,4444284513.1999,4351124575.0631,3037998618.9435,5682817295.2818,4099972036.663,39200.4217,62661.0698,6732975937.4203,4447086932.1368,4380977696.8091,2921568149.952,5680702458.6051,4100134127.3951,805489.255,4557.1399,6715758629.4631,4443786358.7962,4344219083.5934,4045199060.8412,5795275319.9269,4120136865.1124,345758.6874,174680211.402,6788201457.3511,4495373058.1699,4384495275.9821,3772188050.4642,5711515675.6757,4118257386.6001,9594293.069,8721817.8908,6760709528.6885,4472392824.9097,4389193539.4657,3473941679.4563,5712249531.4978,4108232150.2698,216797.016,10340.4521,6729473102.745,4445047651.082,4387715912.8608,2598973828.5226,5757051431.062,4109505865.2549,18185.794,10349.3804,6739764235.2541,4441544924.9384,4383343460.0088,2171826994.3705,5728755240.7113,4114635692.7554,23462.4962,7996.5874,6728887661.4548,4440798655.8387,4094206398.3488,22.1245,23.6557,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:28:01.903,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,154956.94,33.09,25.11,102615.25,0.5,131957.45,32.93,25.1,102660.3,15.0,15.01,22160328.0,2500.0,2499.12,22450181.0,0.14,2485.0,2484.72,22340098.0,0.14
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3657923918.5633,5695806382.0612,4115694754.8994,7153.5632,7612.908,6718024942.7335,4444533071.7489,4353034009.8738,3044791418.3552,5683222660.4518,4100185396.1678,39195.4509,62761.6992,6732405203.1967,4447086371.2844,4383399248.7848,2926117147.0806,5680701741.8106,4100348542.1306,805240.4527,4556.704,6715757781.3587,4444035982.5132,4346120817.1313,4045618172.537,5796128135.742,4120138426.3114,345763.7867,174716149.1824,6792282552.7535,4495630776.2091,4384496381.0155,3797392887.9517,5712338355.0782,4118473703.3762,9593993.5193,8721893.8621,6762444273.6357,4471636117.5343,4388950221.2389,3477300179.9587,5718429901.1473,4108444294.5358,216327.349,10359.658,6728330359.4188,4444548206.278,4385289014.1468,2598026523.1092,5757887242.0808,4109079302.4704,18190.2496,10318.8189,6738042035.3982,4442290324.3879,4378504193.3348,2168058007.5662,5727926423.8219,4114850059.7682,23462.1417,7996.4872,6727742565.8454,4441045704.0439,4107376022.3626,22.2051,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:28:03.103,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,154610.03,33.09,25.11,102615.81,0.5,132857.09,32.94,25.11,102660.86,15.0,15.0,22160328.0,2500.0,2498.93,22450181.0,0.15,2485.0,2484.19,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3659617107.7548,5695396334.8904,4115692675.5731,7152.9801,7613.2792,6718595791.6172,4444783900.4429,4354707238.1057,3068109406.4776,5683221943.3489,4100187985.4997,39198.3307,62882.6848,6732411154.5655,4447091979.8093,4385823477.3958,2929810922.8151,5681514803.9286,4099712096.106,805531.7378,4557.1635,6715193351.4247,4443790842.3471,4348505671.5436,4046244447.8481,5795704256.2527,4119925066.3475,345727.3382,174638266.0201,6789373231.5871,4495378727.7469,4384499143.5991,3774151186.0532,5712334750.9551,4118044733.42,9593599.4885,8721817.3946,6763021011.2743,4469873153.6814,4388702505.3924,3480059740.8302,5718841824.2171,4107805333.61,215796.4726,10326.1362,6733477891.1565,4444048873.4447,4386501022.6079,2598282393.8807,5759558139.5349,4109504827.1566,18193.46,10301.408,6741485612.1233,4442290324.3879,4380437734.5992,2174408061.1459,5727094955.9185,4114849020.3212,23458.5118,7996.0714,6727173562.1443,4441045704.0439,4109286343.156,22.2051,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:28:04.304,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,154781.22,33.12,25.1,102616.02,0.5,132184.93,32.93,25.11,102660.11,15.0,14.99,22160328.0,2500.0,2499.72,22450181.0,0.15,2485.0,2486.15,22340098.0,0.16
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3662329096.3716,5694989939.6378,4116120093.5794,7153.1839,7612.9373,6718598337.01,4444783339.8733,4356861205.666,3057647876.4479,5684040737.2875,4100401885.1313,39196.0423,62610.3314,6730697832.5542,4446842016.7125,4387521424.2273,2920589797.4992,5682333118.2333,4100136716.7271,805948.6057,4557.075,6714623929.4497,4443791402.791,4351129509.8147,4046451547.0234,5795705718.8826,4119925586.7201,345704.9967,174690401.5049,6787631578.9474,4495123306.3099,4384741960.4376,3789524606.6287,5713168481.0035,4118050455.1365,9593742.1071,8721002.198,6762442565.5479,4471382246.7855,4388699740.0586,3482512198.3384,5716367570.6867,4108017952.5761,217292.6991,10302.8972,6736915092.7344,4443799249.0052,4380929115.6012,2597937633.3497,5760817038.5985,4109504827.1566,18195.5117,10330.1339,6744931005.1107,4442290884.6434,4379227967.5515,2173093367.0385,5726687621.938,4115491215.303,23460.9205,7996.3459,6726603805.6405,4441046824.2411,4128568603.9856,22.2051,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:28:05.512,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,155204.07,33.12,25.11,102614.58,0.5,132060.88,32.93,25.11,102661.81,15.0,15.02,22160328.0,2500.0,2500.53,22450181.0,0.16,2485.0,2485.93,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3676993363.9612,5695404958.6777,4116340854.7364,7152.4076,7613.1333,6719171828.5957,4445033636.0579,4359016753.6391,3050322394.2685,5684041454.4933,4100403438.8109,39190.0674,62835.7148,6729551287.4989,4446342174.6201,4389219026.5487,2914548533.1468,5682338854.2339,4100351649.4899,805675.3488,4556.9831,6714622233.5284,4444040466.3154,4348742875.9316,4044788710.8298,5795285557.5868,4120356492.3237,345753.4371,174617446.1389,6786467260.8845,4495631910.1888,4385222148.5411,3813661741.3486,5712753027.6817,4118050975.2926,9593256.5669,8720103.6575,6760131477.8451,4472642861.1722,4388213238.9537,3487277929.3952,5722148014.4404,4108019509.1579,216593.4193,10308.3415,6736340280.7316,4444046631.5435,4382379611.2216,2599302111.7278,5762075032.7178,4109933554.8173,18214.4812,10356.5475,6742059599.8297,4442293125.6653,4379953637.2668,2177481346.8792,5726276011.5607,4115279380.4252,23459.8478,7996.1126,6726033296.5259,4440797535.7043,4119331845.0836,22.3663,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:28:06.708,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,154835.99,33.12,25.11,102615.23,0.5,132060.88,32.92,25.11,102661.15,15.0,14.99,22160328.0,2500.0,2501.38,22450181.0,0.15,2485.0,2485.57,22340098.0,0.15
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Exposure,63b11bf4-cc18-4d3a-b9a6-35578e067aee,a661db87-8dfc-473e-9578-ed90da9aca97,3674598154.2457,5694585039.8793,4116343454.2997,7151.9258,7613.0486,6720309768.3103,4445281717.7777,4359492940.7241,3046323665.1793,5684040737.2875,4100828714.9738,39189.2765,62822.0061,6728406831.5065,4446591520.8614,4390917390.5826,2916380478.8214,5682747741.2878,4100139823.9254,806082.5836,4556.825,6713487070.7927,4443791963.2349,4350888754.8659,4044370789.9571,5794863264.1123,4120144150.7077,345714.8773,174636989.1673,6791120068.6106,4495377026.8738,4385462282.3985,3835319941.9167,5713172085.6463,4118056176.8531,9593377.2829,8720358.3942,6761279993.1688,4471628785.7425,4388451498.728,3493289386.6573,5719673065.8199,4107808965.4457,216535.4491,10326.2165,6742076628.3525,4445294051.6903,4383348431.2859,2596820329.4179,5762917393.8336,4109723851.5443,18199.1517,10283.2573,6746083659.908,4442047058.8235,4381891220.3203,2176759419.8112,5725865905.6427,4115280419.9802,23465.8623,7996.2648,6726032447.1248,4440550515.233,4115690129.1561,22.1245,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-15ppbNO-Maxwell-Q425', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 01:28:07.907,"{'cid': '1658e9ed-9092-44de-99b4-0340529ea258', 'uuid': '4d3e9d18-da32-481a-bc43-d27956787e0a', 'annotationId': '63b11bf4-cc18-4d3a-b9a6-35578e067aee', 'name': 'Exposure', 'description': 'Exposure', 'labels': 'Exposure', 'metadata': {'Length': 600, 'Progress': 26, 'startTime': 1759368003094, 'Notification': 'Event Exposure Started.'}, 'createdAt': '2025-10-02T01:20:03.458Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.5,154923.54,33.12,25.11,102613.95,0.5,131960.19,32.91,25.11,102659.64,15.0,15.01,22160328.0,2500.0,2499.78,22450181.0,0.15,2485.0,2483.51,22340098.0,0.14
