component_sn,product_sn,event_name,annotation_id,configuration_id,CHRA1,CHRA2,CHRA3,CHRA4,CHRA5,CHRA6,CHRA7,CHRA8,CHRB1,CHRB2,CHRB3,CHRB4,CHRB5,CHRB6,CHRB7,CHRB8,CHRC1,CHRC2,CHRC3,CHRC4,CHRC5,CHRC6,CHRC7,CHRC8,CHRD1,CHRD2,CHRD3,CHRD4,CHRD5,CHRD6,CHRD7,CHRD8,CHRE1,CHRE2,CHRE3,CHRE4,CHRE5,CHRE6,CHRE7,CHRE8,CHRF1,CHRF2,CHRF3,CHRF4,CHRF5,CHRF6,CHRF7,CHRF8,CHRG1,CHRG2,CHRG3,CHRG4,CHRG5,CHRG6,CHRG7,CHRG8,CHRH1,CHRH2,CHRH3,CHRH4,CHRH5,CHRH6,CHRH7,CHRH8,BT1,BT2,reference_ui,reference_type,reference_details,metadata,payloadCreateAt,event,bVOC_452225,GASR0_452225,H0_452225,T0_452225,P0_452225,SETP0_453624,FLW0_453624,ANLT0_453624,SETP0_183425,FLW0_183425,ANLT0_183425,FLW0_091225,FLW0_093125,bVOC_454524,GASR0_454524,H0_454524,T0_454524,P0_454524,SETP0_093324,FLW0_093324,ANLT0_093324
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3649962225.9075,5689657548.9985,4116315898.929,7145.9417,7597.6037,6723157581.9324,4447783698.8837,4353234955.291,3050173323.5759,5680361238.5321,4099953912.278,39125.4515,61568.7709,6728399184.2977,4454095607.2351,4384088724.3799,2977756468.1107,5678648609.9169,4099257533.3955,798660.7068,4553.4459,6715167062.4152,4445533751.9623,4347737782.1609,4021289324.1323,5793557277.5788,4119464072.0121,342051.4467,174695508.6096,6784113262.5086,4498951429.8684,4387352241.9417,3632086370.513,5710216169.4769,4117133496.2817,9544716.0032,8678070.2963,6756608072.3611,4481955342.0011,4390553864.8813,3355971869.1747,5719655744.8037,4106932254.3832,212815.0613,9764.6181,6740348144.365,4450045459.6475,4394967323.8813,2699677705.3989,5748674742.4924,4110537874.4613,18130.0962,9718.0016,6738025867.9374,4445035878.4617,4396170295.2745,2165170289.6567,5727899681.989,4114812639.6757,23392.525,7969.3734,6730001699.813,4443542927.5947,4149294566.7521,22.1245,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:31:50.430,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141592.92,32.97,24.92,102786.09,2500.0,2500.32,22340098.0,0.0,0.13,22160328.0,0.15,0.15,1.58,162570.45,33.2,24.93,102737.49,2500.0,2499.67,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3656892509.346,5689653241.4387,4115882200.0416,7146.0558,7597.9295,6723155034.8107,4448280504.9088,4355145710.9928,3042878001.9212,5679952698.3444,4099949769.5614,39127.8677,61559.1628,6728400033.9876,4453844857.6083,4386271280.1238,2967449782.6413,5678646460.3038,4099464609.3305,797578.7765,4553.581,6715162822.2524,4445530948.6432,4347498493.3983,4023949225.6918,5793555815.4836,4119458868.8277,342037.1783,174770837.6951,6782367451.8201,4498695035.461,4387836881.3934,3633583746.1016,5710630539.742,4116916796.6719,9544232.4687,8677449.0117,6755445781.0767,4483220243.1439,4390548885.0772,3371728526.4323,5715525025.2416,4107140115.1631,213034.9612,9785.4318,6746086215.7097,4449794040.0696,4395696006.204,2684874838.8847,5750338122.1884,4110318762.33,18132.0188,9694.2882,6739166808.5106,4445530387.9794,4396408864.2659,2163437559.8413,5726650769.5643,4115020790.0208,23395.0558,7969.0577,6728854520.7342,4443540685.9449,4142345601.6706,22.044,23.4139,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:31:51.631,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141542.45,32.96,24.92,102786.06,2500.0,2500.75,22340098.0,0.0,0.12,22160328.0,0.14,0.14,1.58,162439.39,33.2,24.93,102739.0,2500.0,2500.47,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3653846437.6297,5690064618.0356,4116096178.8407,7145.9296,7597.713,6722581713.2184,4448279382.8892,4356101443.7064,3035154267.7552,5680765536.5207,4100373918.8979,39127.041,61913.9655,6727255118.5116,4454598314.6067,4385544072.9483,2966111402.4573,5679054102.4722,4099040124.2558,797604.6262,4553.6883,6714592554.9055,4445781889.543,4345593340.9999,4026616197.5409,5793980845.1528,4119458348.5093,342035.7959,174760882.3591,6782360599.5717,4498692765.9574,4387347265.9921,3637262877.6054,5710628377.8915,4117343457.4579,9543965.2144,8677487.6038,6756015358.3618,4483981450.0622,4390547778.454,3390981978.5112,5720890781.7801,4106927067.1231,214074.7017,9814.6843,6743783852.836,4450292417.3542,4395936184.3563,2666445005.8952,5751592278.1044,4110317204.8593,18133.494,9740.8262,6737448311.0695,4445533751.9623,4396409418.2825,2164687961.8985,5725824723.6471,4115234159.7796,23397.9889,7969.3588,6729999150.0935,4443293359.4844,4144306904.8365,21.9634,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:31:52.829,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141548.45,32.96,24.92,102785.38,2500.0,2501.76,22340098.0,0.0,0.1,22160328.0,0.15,0.14,1.58,162352.62,33.21,24.93,102738.63,2500.0,2500.8,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3658920803.5096,5690067489.9483,4116310699.8024,7145.8849,7597.7754,6722010186.7572,4448032087.9614,4357777045.5794,3081240759.474,5680769837.2876,4100587839.2376,39124.0569,61541.9904,6726112290.835,4455351463.7298,4387483275.2806,3012422109.7881,5678650042.9923,4099043230.6498,796580.1591,4553.3632,6714018144.8194,4446031737.1313,4348688623.4108,4027637851.2985,5793135233.9181,4119673743.3656,342002.7178,174829556.9575,6781775436.7934,4498692198.5816,4387105263.1579,3643128707.4079,5710219772.3015,4117133496.2817,9543856.5242,8677561.1551,6756589299.4283,4482207021.3127,4390546118.5193,3403697258.7437,5718825227.3055,4107139077.6573,212594.0037,9788.056,6747233299.2502,4449542648.7093,4396424930.7479,2652723708.0233,5753270417.4229,4110747663.5514,18130.7674,9727.2256,6742035759.8978,4445784132.3241,4396653000.1662,2165167278.1033,5725827613.6117,4115663045.1734,23396.3196,7969.1416,6729428061.528,4443294480.2466,4137159393.0862,22.044,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:31:54.027,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141688.4,32.97,24.92,102786.39,2500.0,2499.12,22340098.0,0.0,0.09,22160328.0,0.13,0.15,1.58,162351.51,33.21,24.92,102736.64,2500.0,2497.66,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3661125127.0677,5690071079.8392,4116524203.1924,7145.8948,7598.1398,6722005942.275,4448530632.8546,4359450090.6444,3072244636.6916,5680771987.6711,4100586803.3976,39131.7138,61438.9517,6725542721.2502,4454851396.1459,4383604927.3601,2996752194.9743,5678648609.9169,4099041159.7204,796087.7632,4553.5988,6714018992.7082,4446031176.4046,4346543243.6874,4028865843.1193,5792714713.8367,4119242976.0666,342003.1452,174884847.4409,6781192943.393,4498690496.4539,4386859970.1476,3665903201.9249,5710637025.2937,4117134016.3295,9543319.9181,8677230.3646,6756024744.0273,4482974669.2299,4390795706.0646,3413553669.1515,5724194293.9689,4106923954.7671,212198.7597,9803.8712,6744362490.4182,4450043775.9569,4396914893.617,2643471711.9765,5746592705.3876,4110532163.4391,18132.8911,9766.9872,6739167659.5745,4445537115.9453,4396408864.2659,2168150290.602,5732867476.8519,4115876481.597,23392.197,7969.4901,6729426361.8594,4443541246.3573,4148207862.8189,22.044,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:31:55.226,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141359.06,32.94,24.92,102787.15,2500.0,2501.2,22340098.0,0.0,0.1,22160328.0,0.14,0.15,1.58,162298.55,33.19,24.92,102735.29,2500.0,2499.36,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3657053447.7984,5689255563.5319,4116306020.5885,7145.5815,7598.0601,6722579166.3129,4448281626.9285,4359451738.7244,3063181835.7637,5681178494.6237,4100584731.7174,39124.825,61382.6819,6726114839.0385,4455100011.2372,4379009491.2261,2988124528.3019,5678649326.4546,4099251838.0449,796324.1693,4553.4187,6714022384.2632,4446532077.1646,4344879544.459,4031126653.1027,5792714713.8367,4119239334.0271,342061.7354,174886196.4618,6778282828.2828,4498176660.8044,4387341184.276,3664546253.469,5710224095.691,4117776448.5592,9543434.748,8676822.444,6756610632.3065,4483236641.2214,4390556078.1276,3423021215.9184,5721304504.7647,4107351628.9687,212659.0125,9738.1784,6742643903.2698,4449547138.0471,4397402748.5315,2629979066.2901,5748676918.6131,4110957474.4275,18136.4693,9722.1708,6743756600.2385,4445286202.8368,4396649121.835,2165048455.979,5732043251.8444,4115878561.0314,23393.0528,7969.2653,6731139918.3951,4443290557.5792,4143646665.6222,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:31:56.426,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141570.05,32.96,24.92,102785.74,2500.0,2501.39,22340098.0,0.0,0.13,22160328.0,0.15,0.14,1.59,162025.61,33.19,24.93,102737.38,2500.0,2499.44,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3660441652.0373,5688434539.1904,4116087860.6707,7145.1505,7598.3246,6722574921.4704,4448528388.6894,4359690143.9402,3053932358.9526,5681174910.3943,4100795566.3749,39123.865,61297.7892,6726103796.8232,4454345261.5022,4375868210.6424,2970580357.1429,5678241026.0085,4099886075.2939,796274.9976,4553.6053,6713448919.0335,4446779204.7558,4347499589.1086,4033384905.0842,5792284753.691,4119447421.8222,342046.5581,174912126.7219,6778853694.033,4498425621.2413,4387094206.1035,3665212805.3294,5709397694.5245,4117770727.1403,9542559.3914,8676740.9107,6756023890.785,4483230421.261,4390304304.5258,3434179382.6946,5726265173.4104,4107563683.5279,213488.8671,9812.1191,6740343888.3214,4450794274.4878,4397644776.9465,2617411290.0559,5742427360.3362,4110742471.4434,18147.7819,9710.1318,6742030651.341,4445285642.2044,4396651338.0243,2165885413.8139,5738685734.9747,4115877001.4556,23392.3793,7969.607,6732280224.4516,4443535642.2327,4138443644.7087,22.044,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:31:57.628,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141612.98,32.95,24.92,102785.39,2500.0,2500.47,22340098.0,0.0,0.12,22160328.0,0.14,0.14,1.59,162286.47,33.19,24.93,102738.55,2500.0,2499.8,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3658747229.4052,5688025550.8505,4115871283.011,7145.6472,7598.5947,6723713169.7376,4448528388.6894,4356817832.4366,3046388151.5676,5681581475.3746,4100792458.6937,39124.4771,61445.776,6727242375.3292,4454095045.5005,4378524608.2542,2953901365.366,5677425316.9998,4099669117.6471,797669.3765,4553.4982,6714013057.4869,4446776961.4716,4349643718.4828,4018011052.5248,5791438175.9719,4119658133.0003,342060.9183,174903540.6079,6777689805.7006,4498680283.6879,4386852783.4596,3671679488.3678,5709406340.0576,4117989076.723,9542556.4812,8676905.2581,6756602952.4703,4484252021.9445,4390310390.6164,3439415186.9057,5722544588.0569,4107774722.424,213587.0968,9753.1034,6738042886.3172,4450042653.4965,4391314813.7901,2618369061.797,5744512177.4427,4110742990.6542,18131.4273,9730.3732,6740309839.9728,4445536555.2815,4396898825.3546,2165053657.4682,5736610206.2975,4115661485.6786,23388.2106,7969.6852,6731129717.7831,4443532840.1704,4156039702.4932,22.044,23.1722,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:31:58.830,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141539.24,32.96,24.92,102785.79,2500.0,2499.09,22340098.0,0.0,0.13,22160328.0,0.14,0.15,1.59,162333.55,33.19,24.93,102739.86,2500.0,2501.55,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3659083772.0514,5688435974.7344,4115873362.4454,7145.9077,7597.6116,6722574072.5019,4448279382.8892,4357297386.3387,3037708389.2746,5682801520.1491,4101005904.9,39118.5892,61541.4163,6728951393.6098,4455342473.4506,4378279172.4138,3003358112.7209,5677834933.3715,4099670153.2726,797749.4352,4553.5545,6714583227.3383,4447026360.0673,4350835572.1257,4020867072.552,5792285484.5783,4119659694.0368,342004.4974,174899620.0834,6778851125.7598,4498423351.8666,4386366148.9138,3673908648.2727,5708987104.6755,4117986475.9428,9542488.1622,8677379.2309,6756017918.0887,4484752531.2518,4390791279.3271,3449325989.4631,5727096401.214,4107771609.422,212839.3527,9836.3545,6735751956.4478,4449794601.2683,4392046158.9551,2609006460.9705,5746174593.9675,4110740394.6002,18135.6661,9726.5415,6743754045.3074,4445038120.8656,4396899379.4326,2163147975.93,5735363294.2539,4115444952.6978,23393.4238,7969.8,6732273422.8873,4443780193.9136,4147978462.021,21.8828,23.3333,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:32:00.029,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141746.9,32.96,24.92,102787.76,2500.0,2498.62,22340098.0,0.0,0.12,22160328.0,0.14,0.16,1.59,162475.34,33.2,24.92,102738.4,2500.0,2499.98,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3659423147.9771,5689254845.6569,4116085261.2425,7145.5698,7597.8668,6723138903.0396,4448276577.8401,4359210613.0521,3031522854.2991,5682395497.2395,4100580588.3572,39122.0214,61550.7832,6735243684.6134,4455090459.6022,4380936844.4297,2985069174.803,5677024355.3009,4099673260.1491,797483.8794,4553.5202,6714010513.8206,4446777522.2926,4348928591.0013,4023734260.7636,5792708135.3702,4119447421.8222,342010.6321,174821744.7859,6777108866.8264,4498169285.7548,4386608623.5489,3677326525.8761,5708996469.995,4117774888.1723,9542833.9757,8677208.581,6756589299.4283,4482722338.4407,4390790725.9849,3458693298.4065,5724205128.2051,4107986820.9412,213074.8315,9749.5965,6733455782.3129,4450044898.4173,4392289810.1511,2602720247.2952,5748262130.993,4110954878.2387,18126.3342,9731.1001,6741456666.0991,4445037560.2646,4396412742.3823,2162432461.9928,5733702792.6494,4115231560.8919,23396.5323,7969.8141,6731130567.8341,4443284393.3875,4143199832.9069,22.044,23.5751,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:32:01.229,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141475.55,32.95,24.92,102787.24,2500.0,2501.05,22340098.0,0.0,0.12,22160328.0,0.14,0.14,1.59,162423.01,33.19,24.93,102737.2,2500.0,2499.4,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3654850777.2499,5688845021.8936,4116299261.724,7145.148,7598.4743,6723138053.999,4448526144.5242,4361127720.3781,3025481775.8081,5681992400.3441,4100370811.5387,39119.5521,61566.1159,6735242834.0563,4455591706.0013,4382872528.4436,2984277153.8404,5677433197.2204,4099887110.973,798182.1832,4553.329,6715147557.6662,4446529273.2167,4350835023.85,4025991871.9837,5792713251.9553,4119878753.1873,342007.1952,174818386.1615,6777685525.9779,4498168151.1318,4386848360.8823,3710300646.2489,5709414265.1297,4117350738.5063,9543136.9804,8676903.8401,6756588446.1131,4483736356.953,4390547225.1425,3464154095.0632,5721313889.691,4107773165.923,213171.3408,9798.683,6731738502.0828,4450793151.8383,4393503487.9858,2590919893.9339,5750349005.9498,4110529048.336,18126.8073,9721.6531,6739734445.4847,4445532630.6347,4396652446.1189,2167664181.559,5732875434.0278,4115230521.3369,23397.3698,7969.674,6731702796.9056,4443778512.582,4155601235.9904,22.044,23.4945,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:32:02.430,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141475.55,32.94,24.92,102784.79,2500.0,2499.44,22340098.0,0.0,0.11,22160328.0,0.14,0.14,1.59,162244.26,33.18,24.93,102738.57,2500.0,2498.93,22450181.0
0000000009-3725-asu-nz,0000000027-3524-oms-nz,Recovery,1a81ef3a-119c-4e8a-8cfb-74855d327b08,7113cb0f-29bf-4a49-bde5-68154af529bf,3655694841.7459,5692526217.4975,4116300301.5493,7145.0167,7597.7286,6723710622.3996,4448526705.5655,4358014168.8176,3007038809.1441,5681991683.3955,4100370293.6455,39116.7372,61334.3092,6733525510.2041,4455592267.9254,4382629369.857,2969012373.4533,5677436779.1389,4099466162.6883,797411.0539,4553.5464,6714015601.1531,4446286098.8056,4353464998.9028,4028661549.4103,5793990349.4663,4120311215.1965,342014.158,174822245.4916,6776530594.7796,4498172689.6239,4386851124.9931,3739975926.363,5709814828.1576,4116917836.7135,9543629.0716,8676524.1472,6757740035.8454,4481702560.624,4390055878.2849,3465669101.8855,5718011544.0115,4107988896.3835,214731.4983,9727.5308,6736320714.5895,4450044337.1871,4394476132.4621,2663474998.3175,5752438847.3543,4110533201.8068,18127.9544,9738.6364,6738014805.9905,4445534873.29,4396652446.1189,2169636772.6537,5731630143.9213,4115446512.1114,23397.2677,7969.6713,6733419217.6871,4444025893.9581,4149940376.569,21.9634,23.2527,,,"{'Type': 'start', 'Data_Type': 'Testing', 'Protocol_name': 'BFU5000ccm-5ppbNO-Maxwell-Q325', 'Trial_Details': {'RH': 0, 'group': 1, 'detail': 'N/A', 'TrialName': 'NO2 low ppb bottom twin', 'Concentration': 0}, 'Experiment_Rig': 'DA11'}",,2025-10-02 04:32:03.631,"{'cid': 'a183e558-73ef-4ab6-980b-a59462367cb5', 'uuid': 'fd9e066f-ce5f-478a-920d-cebd5e247d03', 'annotationId': '1a81ef3a-119c-4e8a-8cfb-74855d327b08', 'name': 'Recovery', 'description': 'Recovery', 'labels': 'Recovery', 'metadata': {'Length': 240, 'Progress': 79, 'startTime': 1759379403734, 'Notification': 'Event Recovery Started.'}, 'createdAt': '2025-10-02T04:30:04.188Z', 'createdBy': '5c7b5d9f-c171-4004-a182-4277ffd4c9eb'}",0.63,141379.88,32.93,24.92,102785.94,2500.0,2498.93,22340098.0,0.0,0.12,22160328.0,0.14,0.14,1.59,162199.94,33.19,24.93,102739.24,2500.0,2499.28,22450181.0
